path,label,split,reason,hash
../../foodsg-233_cleaned/Kway Teow/LPMLLA1I02DWZ6ROBJLIH2NC.jpg,Kway Teow,all,exact_duplicate,720d424498d01c27907b60d609e72cb0
../../foodsg-233_cleaned/chicken rice/GX9SMMX2QT17WM4ZU499CU7W.jpg,chicken rice,all,exact_duplicate,7210adcf9976866c16613363ddc950e0
../../foodsg-233_cleaned/Mee siam/TA2FM79ALBHHIMO0I3E95M0I.jpg,Mee siam,all,exact_duplicate,721937c7330d6b9b1b31ef8f39d488ba
"../../foodsg-233_cleaned/Mee siam, fried/UQ5MF88LX33YM4X3A25FX19N.jpg","Mee siam, fried",all,exact_duplicate,7221aece37e4156c5e20a26d69203c1c
"../../foodsg-233_cleaned/Bee hoon, goreng/KBR8ET403M90ELAQWI2T3YV8.jpg","Bee hoon, goreng",all,exact_duplicate,726cc56463b18014bbd914346ae20ead
../../foodsg-233_cleaned/Claypot Rice/2KI98IEFBVI64G7AR5ZOXQ3H.jpg,Claypot Rice,all,exact_duplicate,72cd1ea4c7849c31d2acc2c409a79b50
../../foodsg-233_cleaned/thunder tea rice/VUA85XV78Z7FQL469QESN213.jpg,thunder tea rice,all,exact_duplicate,72cd1ea4c7849c31d2acc2c409a79b50
"../../foodsg-233_cleaned/Bee hoon, goreng/036RK60WYO8N6MQT2SMC7JLR.jpg","Bee hoon, goreng",all,exact_duplicate,73368c578c9e8e48f4837e7ddff4bc41
../../foodsg-233_cleaned/char siew pau/QNTUY2OSMPWL0F5K9HLVZU3F.jpg,char siew pau,all,exact_duplicate,73433919b8ef37f5e5b2b9770d077a3a
../../foodsg-233_cleaned/whole grain bread/9BNER0A8VFM8T743SBYY4PZN.jpg,whole grain bread,all,exact_duplicate,734377baf17cec5cb1e21482bdce4cc2
../../foodsg-233_cleaned/Ban Mian/QC0LWAR9U2YFRSO31V35H1CB.jpg,Ban Mian,all,exact_duplicate,736f387066e0f579eb9a094a2507e5bb
../../foodsg-233_cleaned/Dumpling noodle soup/RQNB6VFN7WSNWM0HFJIU0GT3.jpg,Dumpling noodle soup,all,exact_duplicate,737e11c5504e6fdbdd4b2c0093cf7273
../../foodsg-233_cleaned/Mee kuah/1JHLIE6HKZ61519DW41XEAHE.jpg,Mee kuah,all,exact_duplicate,738d5e1851338ba606b12250331c1d87
../../foodsg-233_cleaned/Mee bandung/G1IJ3U2OHHUNMVM9FFBUPZKY.jpg,Mee bandung,all,exact_duplicate,738d5e1851338ba606b12250331c1d87
../../foodsg-233_cleaned/whole wheat/MCXWBCNTEI0CJ3AEX14IT8IQ.jpg,whole wheat,all,exact_duplicate,73bc77a713e0524b20de3d740fd2b015
"../../foodsg-233_cleaned/Bee hoon, goreng/0TEDSRXUUUVZ8OK9IDI5053F.jpg","Bee hoon, goreng",all,exact_duplicate,73e8814bd25ab1e105137dd61d208bf6
"../../foodsg-233_cleaned/Bee hoon, goreng/OD7ZLMY3EKBB3PJV5H0AD5NJ.jpg","Bee hoon, goreng",all,exact_duplicate,73eb911beed2025e773736047930c6f3
../../foodsg-233_cleaned/Fish Ball Noodles/MN5OU7W7OCQWUFJ9RLTWY6K4.jpg,Fish Ball Noodles,all,exact_duplicate,73fc1019d7984247bbede1a68d8fa0cb
"../../foodsg-233_cleaned/Bee hoon, soto/TORFKXHYHSWY44JXTI16VQ8A.jpg","Bee hoon, soto",all,exact_duplicate,741732ecdc1bb5fa90a0eb0594ed76e8
../../foodsg-233_cleaned/Lontong with sayur lodeh/PCLAQWH56YT505J9URLAG0B9.jpg,Lontong with sayur lodeh,all,exact_duplicate,741e1342bdf29613e8a6b731d0f9340a
../../foodsg-233_cleaned/Soto ayam/N5JA518DWQM9HSCYKXCMS3RX.jpg,Soto ayam,all,exact_duplicate,7425cd8e208b7f8e23f59acfd4c329e7
../../foodsg-233_cleaned/Pomelo/50SB6K6K2IHHTSGZSQRHMO6J.jpg,Pomelo,all,exact_duplicate,744823d4ec00755180b33df460756773
../../foodsg-233_cleaned/Mee rebus/FMZ1MWZHK20VSPY5ORXW2LK2.jpg,Mee rebus,all,exact_duplicate,7463ba148b7add2d6413ecfc824bc556
../../foodsg-233_cleaned/fried prawn/52UWY8NYMLLA9PUH8KIDNZG6.jpg,fried prawn,all,exact_duplicate,746ed58cbb5b763602a1d79fcb7918a9
../../foodsg-233_cleaned/kway chap/I64LADC1MC2GJJ2GZSG1J0PP.jpg,kway chap,all,exact_duplicate,748c85a454b709197a1f243d6dce3edb
../../foodsg-233_cleaned/Mee soto/75DYQ7EWK2XGH7CZWUPS0IOG.jpg,Mee soto,all,exact_duplicate,74b282203bc7df14d1b8e793d5d09156
../../foodsg-233_cleaned/mushroom soup/PQPRGG4V841UQTSWCY9X60DW.jpg,mushroom soup,all,exact_duplicate,753e9ac24c8030108db3ed8812f3dfa6
../../foodsg-233_cleaned/sliced fish soup/NXYLHQYFI7HA0QSKSZCK3AKI.jpg,sliced fish soup,all,exact_duplicate,753e9ac24c8030108db3ed8812f3dfa6
"../../foodsg-233_cleaned/Mee siam, fried/XCYLRN37G2ZEMB0I8WVP6QQX.jpg","Mee siam, fried",all,exact_duplicate,75c5374df3d63adf4de4f2f7f841a25f
../../foodsg-233_cleaned/whole grain bread/WJOBB7HQBK9IYRHPQ9ATT652.jpg,whole grain bread,all,exact_duplicate,75c815bc30b08717006de329bb08f2d2
../../foodsg-233_cleaned/Mee soto/0N94F6IUV7VHBT9SIR7X91IC.jpg,Mee soto,all,exact_duplicate,7606c64af8483fa28021a4c731dc7734
../../foodsg-233_cleaned/steamed buns/GCOLGZXT8D9OOVL2G2VUJAV4.jpg,steamed buns,all,exact_duplicate,762361d746ac4b48e768f47cea7253da
"../../foodsg-233_cleaned/Bee hoon, soto/P4VYMVV93Y6MFSZB70WEMV25.jpg","Bee hoon, soto",all,exact_duplicate,76494d7737f218164b2f95dcae19bb1d
../../foodsg-233_cleaned/sliced fish soup/LNHZAXN7W0H8U6LNRTR98OVS.jpg,sliced fish soup,all,exact_duplicate,764cd0f97ef140c2f6d3765b6e025bcf
../../foodsg-233_cleaned/Seafood Noodles Soup/G4GVTFJO19V1S5YQFHBZE15C.jpg,Seafood Noodles Soup,all,exact_duplicate,764cd0f97ef140c2f6d3765b6e025bcf
"../../foodsg-233_cleaned/Mee siam, fried/PGW9KY9OIYBGGBAZF6W0VQ8N.jpg","Mee siam, fried",all,exact_duplicate,76c51f92f963844863c0c6ad8c396c86
"../../foodsg-233_cleaned/Bee hoon, soto/8HIWN5KY5USJ44FQLL4JHVYD.jpg","Bee hoon, soto",all,exact_duplicate,76d76fdbe71fa5141fc3afd6d8800b55
../../foodsg-233_cleaned/whole grain bread/D050485RY3HXJVN2DPXWCODJ.jpg,whole grain bread,all,exact_duplicate,76f759705aef1a5980f5ffa81fe4faec
../../foodsg-233_cleaned/bee hoon/8532UD85NXSMOPOIOV40M81B.jpg,bee hoon,all,exact_duplicate,77245c44986ba6d3d998e4798ad7c260
"../../foodsg-233_cleaned/Bee hoon, goreng/7XA4VIPJH6E8FX2EVY99QF8R.jpg","Bee hoon, goreng",all,exact_duplicate,77245c44986ba6d3d998e4798ad7c260
../../foodsg-233_cleaned/chai tow kuay/3ALK5EJ6Y0H0M5ZM3RIPFK3N.jpg,chai tow kuay,all,exact_duplicate,7749a5033164b410b08760300992d7a7
../../foodsg-233_cleaned/whole grain bread/AVM90YQXT2URINGWYS7IVE22.jpg,whole grain bread,all,exact_duplicate,7775f8dc9f11d0877bef002a04818e2f
../../foodsg-233_cleaned/whole grain bread/MLK5UM59EYLVL9J8L33A4SEH.jpg,whole grain bread,all,exact_duplicate,7792b84553132c07dc4c6068351f4807
../../foodsg-233_cleaned/whole grain bread/1QZWTUM0A8WRIX0F53S3U3IE.jpg,whole grain bread,all,exact_duplicate,77a2cffaea1b0e27ce5e4d728feb9d4f
../../foodsg-233_cleaned/honeydew/2JAUF9ETIR02N5E83PLLFYDS.jpg,honeydew,all,exact_duplicate,77a2e88917f5ace57c8dabbfdc833e88
../../foodsg-233_cleaned/fried prawn/YG0JB63AQI4U254D4RKEVUZK.jpg,fried prawn,all,exact_duplicate,77b4183a3fc81b0f9ac4f6bf8e0fec70
../../foodsg-233_cleaned/Seafood Noodles Soup/5HA53LFRL1JS9ACW5G4PBYB9.jpg,Seafood Noodles Soup,all,exact_duplicate,77b9cf00292825c21005b681779be106
../../foodsg-233_cleaned/fried prawn/PH612C13B7MBVANPVTEU9Q88.jpg,fried prawn,all,exact_duplicate,77bf52f2c9e785f52539d47a0edf32b0
../../foodsg-233_cleaned/steamed buns/Q9G7WFLVKJHZ9U4IHUPM0REB.jpg,steamed buns,all,exact_duplicate,77fed6df25ed58838da31684b2136f4b
"../../foodsg-233_cleaned/Bee hoon, soto/PIXIM5H5QAIJL46ZQBD6C13X.jpg","Bee hoon, soto",all,exact_duplicate,78066da16d6d74072f7ac76ad44924ab
../../foodsg-233_cleaned/char siew pau/PLPDOK9OJG0J05Z261C71MB6.jpg,char siew pau,all,exact_duplicate,7817758fda5ced6a3de36098530b6259
../../foodsg-233_cleaned/bee hoon/CX3BUYKK77ZKJTP67NJMB0X7.jpg,bee hoon,all,exact_duplicate,783e84b4e80ce761eb04bf37a8db8a1d
../../foodsg-233_cleaned/sliced fish soup/41I2TEA1QYMIEZR6QSVYJD2U.jpg,sliced fish soup,all,exact_duplicate,784be9f2ca720e3587dd41c5cf1fd470
../../foodsg-233_cleaned/fish head curry/Q6QM4VGGGUUIK7M2HJIXD6TK.jpg,fish head curry,all,exact_duplicate,784efe3c823b085ac77c98d46dbe9010
../../foodsg-233_cleaned/Fried Noodles/A7H8VE0Y2GWO74X3WBMI7YX6.jpg,Fried Noodles,all,exact_duplicate,78511f39aa69eea9bd05015e2dd1415c
../../foodsg-233_cleaned/whole grain bread/S14NNQNL6ZJMA81XTRT1BT4O.jpg,whole grain bread,all,exact_duplicate,7875770d596ba3bcb65ad9fb61109ab1
../../foodsg-233_cleaned/Mee siam/KOTCR5S3Q7921J61R15IMBCO.jpg,Mee siam,all,exact_duplicate,7878aad2c12c3c1ba87b482230d9f860
../../foodsg-233_cleaned/fried prawn/Q0QFXQFFFQ1INZB6GRTYFYVL.jpg,fried prawn,all,exact_duplicate,7878b9853c4e813bb569164739bf0846
"../../foodsg-233_cleaned/Bee hoon, goreng/IP9LAIWVGIDS50BDUBOAAIJO.jpg","Bee hoon, goreng",all,exact_duplicate,787bc47fa0a830757965ee57a3d91e82
"../../foodsg-233_cleaned/Mee siam, fried/HDUTG9NXPZ4OF1L1UCO55D1H.jpg","Mee siam, fried",all,exact_duplicate,7887c618ef98883e1cdc7622191b6d28
"../../foodsg-233_cleaned/Bee hoon, goreng/1487KGRLZNKEQCEM9B2G376J.jpg","Bee hoon, goreng",all,exact_duplicate,78c285bce5a0374b653a2e135bf0c7a1
../../foodsg-233_cleaned/chicken soup/C3ESX1EOM93C3TKKMUC7MR84.jpg,chicken soup,all,exact_duplicate,78d4f561790c9ab7703858a6183ff65e
../../foodsg-233_cleaned/Lontong with sayur lodeh/IUPQ62FE8PA93GFXDSMHQCCJ.jpg,Lontong with sayur lodeh,all,exact_duplicate,78e1d5c3c22fc4ba70ff4f4abf4ef976
../../foodsg-233_cleaned/lontong/KJAUXLZZZBMDI7L22P8H4L0M.jpg,lontong,all,exact_duplicate,78e1d5c3c22fc4ba70ff4f4abf4ef976
../../foodsg-233_cleaned/vegetable soup/KNCTASN3Q3TW0PNXSRO7BCFE.jpg,vegetable soup,all,exact_duplicate,78e6b997f198eea25763de9c7cd81fd3
../../foodsg-233_cleaned/hotplate tofu/B73YTAYXEI1QGKMCFM52G2KK.jpg,hotplate tofu,all,exact_duplicate,78f1f5b0dab8744c14e0f3ba96e017d0
../../foodsg-233_cleaned/hokkien prawn mee/NA04FM4HNK1LLUXEHLKHYFSL.jpg,hokkien prawn mee,all,exact_duplicate,78f716d3732136f2b5bcb0d17ff0c1cf
../../foodsg-233_cleaned/Mee siam/276RKSHZNPDBD50NZ0KCBTNW.jpg,Mee siam,all,exact_duplicate,78f7689894d6915eeda7967495944743
../../foodsg-233_cleaned/Mee soto/7X86CN0HXSKH9UUE0KXALQS5.jpg,Mee soto,all,exact_duplicate,790345aa74286ea60b9ca0c97d049164
../../foodsg-233_cleaned/Soto ayam/PJ4B9PT1U1P3JEN86ODTH9IA.jpg,Soto ayam,all,exact_duplicate,790345aa74286ea60b9ca0c97d049164
../../foodsg-233_cleaned/char siew pau/AUBZY6ZLF33YXJ3JDBJH22UU.jpg,char siew pau,all,exact_duplicate,792a1877c9b746dd6151c5f58a9bec5c
../../foodsg-233_cleaned/fried prawn/1O1JZZ8V8NMZ14AIDJ4BPYRM.jpg,fried prawn,all,exact_duplicate,7977f63caa041b747b237550a7b9aa8b
"../../foodsg-233_cleaned/Bee hoon, goreng/0MOLSYQD82S7ALA0DNISG441.jpg","Bee hoon, goreng",all,exact_duplicate,79d11875768ab5c526a50cb2521d33a4
../../foodsg-233_cleaned/cream soup/8SR3RF2YSDKRNMLKG8QH6FW8.jpg,cream soup,all,exact_duplicate,79debf0d8e94f9a3bcd22bba102f7398
../../foodsg-233_cleaned/Mee bandung/V3GQAGSG17LFXELEXCJT4W05.jpg,Mee bandung,all,exact_duplicate,79e2cbdf50ec569da390adca539d9ebd
../../foodsg-233_cleaned/Duck Rice/0DT8VIUI2XN7KDJYNGIEKZ4C.jpg,Duck Rice,all,exact_duplicate,7a20aa2f16762a518df78da87a831675
../../foodsg-233_cleaned/Soto ayam/9GYJ5UUYD3TNZ68QKV3ZHFIR.jpg,Soto ayam,all,exact_duplicate,7a2811b4ef65e9e74ce3fe1b186efe2b
../../foodsg-233_cleaned/Mee soto/UES5D05RLCZ6UX1HFR6PLOXO.jpg,Mee soto,all,exact_duplicate,7a2811b4ef65e9e74ce3fe1b186efe2b
../../foodsg-233_cleaned/Mee soto/0Q2WIQE6PMY9P4JY5MLW4JIA.jpg,Mee soto,all,exact_duplicate,7a64d4bc19053a10a47887df422f95be
../../foodsg-233_cleaned/mixed vegetables/6NQNPSCJ1HMPV6QTACPZKZXE.jpg,mixed vegetables,all,exact_duplicate,7a898e56473883cc6b4685d2ca76e0b9
../../foodsg-233_cleaned/satay bee hoon/CDF1J22Q71CQMZEZ9SRE8QLU.jpg,satay bee hoon,all,exact_duplicate,7a89b3f85e2afcc0126354b6c083d78a
../../foodsg-233_cleaned/Mee siam/4FXH46A6PBZH39000ZO68WDJ.jpg,Mee siam,all,exact_duplicate,7aaa7f0a2082f662e52415ba36c31373
../../foodsg-233_cleaned/cream soup/I3NUUDLJT1SPZ9L0SSLQY4KE.jpg,cream soup,all,exact_duplicate,7aad5dae5cff80161c08d7eb6ca82ba4
../../foodsg-233_cleaned/wholegrain pasta/JQ88GC79OQ0D1U5EY56UOOH1.jpg,wholegrain pasta,all,exact_duplicate,7ab59135757109ef87c04e2753407773
../../foodsg-233_cleaned/Mee soto/1I2KZRXMUBRL2S6PMV80T8BA.jpg,Mee soto,all,exact_duplicate,7ae0c5c283bbe3f223d2de11da361d78
../../foodsg-233_cleaned/Nasi Ambeng/K16CMSH44L5TFJITU4CZ4GPJ.jpg,Nasi Ambeng,all,exact_duplicate,7b5dc9f97941c374c696a06689efda60
../../foodsg-233_cleaned/satay bee hoon/GWHL4O8APAYNB2LDHQTUVKIV.jpg,satay bee hoon,all,exact_duplicate,7b6fe4f3748c7b2bb3cb4febc625b7ea
../../foodsg-233_cleaned/Fried Noodles/FHXDHCVT35WSTOV7VDW1LWQQ.jpg,Fried Noodles,all,exact_duplicate,7b7806b17a7e626ab7328de3b096e4dd
../../foodsg-233_cleaned/mushroom soup/AC6ARJD5C6CKHVLZIKYAHJPM.jpg,mushroom soup,all,exact_duplicate,7b79217aaa2eb4ef9bc6a6d7cbd4b6a9
../../foodsg-233_cleaned/ice cream - vanilla/375SWHSTNXBSKJQOR32JQ8NY.jpg,ice cream - vanilla,all,exact_duplicate,7b9a44677fa65d93ed521b587d2cd078
"../../foodsg-233_cleaned/Mee siam, fried/5UWD14IHP8OZTPBSMS282HQH.jpg","Mee siam, fried",all,exact_duplicate,7bb4983cada041cb7fbb8970a8e18be7
../../foodsg-233_cleaned/Soto ayam/Z8DNFP01156RACSYGTFVCFRW.jpg,Soto ayam,all,exact_duplicate,7c09c44dd354fce5e52cde4f36ed4fa4
../../foodsg-233_cleaned/Mee soto/E0Z2Z0V2DN58ZX0H5YE2CTPT.jpg,Mee soto,all,exact_duplicate,7c09c44dd354fce5e52cde4f36ed4fa4
../../foodsg-233_cleaned/whole grain bread/IEBAL1OBP9SFLVH54EK0QYEV.jpg,whole grain bread,all,exact_duplicate,7c40707f67834cf101405513c9cc4734
../../foodsg-233_cleaned/Hor Fun/CPIYGDW8O1M8JHP7RTSKSYBD.jpg,Hor Fun,all,exact_duplicate,7c474ba4c95e214f960329681b054858
../../foodsg-233_cleaned/Fish Ball Noodles/QBEOTUTHO5JI7SYEKFU10BJW.jpg,Fish Ball Noodles,all,exact_duplicate,7c783a4c1c6c60e102e107a8d27b4404
"../../foodsg-233_cleaned/Mee siam, fried/0Y9364LNQKCWIHY5MOVP4FR0.jpg","Mee siam, fried",all,exact_duplicate,7c797e522bd1455a185460c6da854753
"../../foodsg-233_cleaned/Bee hoon, soto/LBKEJVWL1SJTSGHZ30AVEFFN.jpg","Bee hoon, soto",all,exact_duplicate,7c853776555665f12b6de9ae47cc56d5
../../foodsg-233_cleaned/Apple/24RHP15H0KYJXVQ6IPDU2TK1.jpg,Apple,all,exact_duplicate,7cc172bfeef5045404891a4853d04e3d
../../foodsg-233_cleaned/pear/U4IENRXQ28MZ0F88JC84FNSC.jpg,pear,all,exact_duplicate,7cc172bfeef5045404891a4853d04e3d
../../foodsg-233_cleaned/chicken soup/EROK4WW9ZYHXXSDVORQF0SNX.jpg,chicken soup,all,exact_duplicate,7ccc6d0f83e27f198f7846a596126002
"../../foodsg-233_cleaned/Bee hoon, soto/FC54HRW2CTZ0N9KUG5ZKAZ2A.jpg","Bee hoon, soto",all,exact_duplicate,7cd95a21023ecb59feca0018e01f24fd
../../foodsg-233_cleaned/whole wheat/BKSG7EQ2TKPNJK5V09MZ2O36.jpg,whole wheat,all,exact_duplicate,7cfa11b6d7ee288a3d442acb944dad0e
"../../foodsg-233_cleaned/Bee hoon, goreng/68YZHI1BELCAWLXAKFXW91SG.jpg","Bee hoon, goreng",all,exact_duplicate,7d2fcb807310b078af162d2a7669273f
../../foodsg-233_cleaned/fish head curry/M32URXETO2YIR6BVC1A65BR3.jpg,fish head curry,all,exact_duplicate,7d3ec0f18a618f818c0e751680564fa7
../../foodsg-233_cleaned/Mee bandung/6D36WP7AO6F58P9U1GMNTLPU.jpg,Mee bandung,all,exact_duplicate,7d4f893c12ec90bcc7d68dab6a31b5d0
../../foodsg-233_cleaned/whole wheat/X742XDARHUDI0O7XBZ1HNUCA.jpg,whole wheat,all,exact_duplicate,7d5bf64e8f98a7aa5c97d6f892c80d2c
../../foodsg-233_cleaned/har cheong gai/4JO6YN9LU2GWEB78F79P5BXU.jpg,har cheong gai,all,exact_duplicate,7d88f23b3d3fb54a1dad3996639ceae8
"../../foodsg-233_cleaned/Mee siam, fried/JEC3DA6AJJV3H9EELYBYSJ12.jpg","Mee siam, fried",all,exact_duplicate,7d9d534a3ed3fcea55fe420fb971f1a6
"../../foodsg-233_cleaned/Mee siam, fried/IK3XUO06SGRUR179L94GQ52U.jpg","Mee siam, fried",all,exact_duplicate,7dd4b6cd252b4da45b4af5ab75aeeba9
"../../foodsg-233_cleaned/Bee hoon, soto/PVMHA6XP34BMZ5Q9G42TKFTT.jpg","Bee hoon, soto",all,exact_duplicate,7ddc64aff054a512446fc339b0fd30a6
../../foodsg-233_cleaned/Seafood Noodles Soup/9PWNCUFNZ1IHFA97A6LNZOLB.jpg,Seafood Noodles Soup,all,exact_duplicate,7e307ae9f55b4b02c2d6c330b427d18d
../../foodsg-233_cleaned/cheese fries/YTL0Z3HKXG9TKGCP4DR2GN5P.jpg,cheese fries,all,exact_duplicate,7e4b4167774a1af697b6225be502f938
../../foodsg-233_cleaned/Seafood Noodles Soup/TDMZC5RTC781Q7D1UN5XYJEL.jpg,Seafood Noodles Soup,all,exact_duplicate,7e634cbdc8141c96560ecddd3c55f203
../../foodsg-233_cleaned/Seafood Noodles Soup/N3S1HJK5ARFGQGQBG49SEU0F.jpg,Seafood Noodles Soup,all,exact_duplicate,7e859d9c7ffb15696549b756b3cc9377
../../foodsg-233_cleaned/Mee bandung/VLY7PGI5AWOJPKGO2QRGHSXQ.jpg,Mee bandung,all,exact_duplicate,7e942ae846974d6f8d3c33ffb42586fd
../../foodsg-233_cleaned/mee pok/ER9U4BA3L02ZRS7NC72FFVNW.jpg,mee pok,all,exact_duplicate,7e96db3a4644074eaa920496d5c30973
../../foodsg-233_cleaned/fried chicken/EPLBMBZS636C12E3WST6MQKC.jpg,fried chicken,all,exact_duplicate,7eda006ff73db0f0cf76fe7273fb10fc
../../foodsg-233_cleaned/cream soup/DI5K1U41786SFWIZ9JVEE67M.jpg,cream soup,all,exact_duplicate,7f2ecf79ff309be3d258610da49d4355
../../foodsg-233_cleaned/mushroom soup/4SRDFQJX9HXIBFH8A7R67NAB.jpg,mushroom soup,all,exact_duplicate,7f45aefe32e9883804046515229a5a29
../../foodsg-233_cleaned/mee pok/9EXOVAES4SZX9F3U0VY91TXP.jpg,mee pok,all,exact_duplicate,7f4b3bc29c132392f9af462a1542ba59
"../../foodsg-233_cleaned/Bee hoon, soto/5U9Q88IEBRB6G1YEVHFL29KH.jpg","Bee hoon, soto",all,exact_duplicate,7f6ff0add297dcaf3677c3c2522330c9
"../../foodsg-233_cleaned/Bee hoon, goreng/YAPB1F251FLWC4BVTFMLJ9PD.jpg","Bee hoon, goreng",all,exact_duplicate,7f7fd83a39f45c3fc76336b03f7d4899
"../../foodsg-233_cleaned/Rice, korean bulgogi beef/FE0WQEE5ONKR8OUV6I7AXC0A.jpg","Rice, korean bulgogi beef",all,exact_duplicate,7f92768d3def0e3c1f8e6ee935edc32d
"../../foodsg-233_cleaned/Rice, with dakgalbi/SH5V98HOO51RZ993XD99HX0M.jpg","Rice, with dakgalbi",all,exact_duplicate,7f92768d3def0e3c1f8e6ee935edc32d
"../../foodsg-233_cleaned/Bee hoon, goreng/4107WBHE81EDZ8R16C9HKE4J.jpg","Bee hoon, goreng",all,exact_duplicate,7fb1b0317dbb959d7c1542973ea0e0c0
../../foodsg-233_cleaned/xiao long bao/3HQGYWE4T6P5W7WD2S2SGLPN.jpg,xiao long bao,all,exact_duplicate,7fd9257985a735cce0992a217d8675a8
../../foodsg-233_cleaned/drunken prawn/5YKWB8P82A7EILHXK27LZ5ZZ.jpg,drunken prawn,all,exact_duplicate,8009b136563ed9418ffade243f6e886c
../../foodsg-233_cleaned/green leafy vegetables/WAQTMH9GQPNW36FAYQ9HQ3DJ.jpg,green leafy vegetables,all,exact_duplicate,800da15a0d00a0619ec6897c405b20b8
"../../foodsg-233_cleaned/Bee hoon, goreng/GCFWWRNWZUXZ8AVU792KEAGS.jpg","Bee hoon, goreng",all,exact_duplicate,8013abe257d07289fbd92df343cb3595
../../foodsg-233_cleaned/Mee siam/ESI9FDUBDCX4FYUMOTTY2U2N.jpg,Mee siam,all,exact_duplicate,801b1be7445f84e63147d4983ec8dfcf
../../foodsg-233_cleaned/Mee kuah/QGNSY3ZXN8PXHDB8ULUSM7OB.jpg,Mee kuah,all,exact_duplicate,80239501d1dca13e099afeb4462468d3
"../../foodsg-233_cleaned/Mee siam, fried/WLSQVQSQZDW19IH2083E5L0W.jpg","Mee siam, fried",all,exact_duplicate,80251594d550958ecdc9efdae38daa90
../../foodsg-233_cleaned/char siew pau/4W1GPPY41OGNHKXTHM8AWOE7.jpg,char siew pau,all,exact_duplicate,802cfc8670ae16fdb89c46a76a642d6d
../../foodsg-233_cleaned/Dumpling noodle soup/OYOUJYYQAHX7SOK0V8VHS8ST.jpg,Dumpling noodle soup,all,exact_duplicate,806149769957fc062aef6b236a44b264
../../foodsg-233_cleaned/Soto ayam/R6I9Z5EAYRVOUILGXEG9YYIM.jpg,Soto ayam,all,exact_duplicate,80b0d6c6ce6cf998160a7f959a83b327
../../foodsg-233_cleaned/Mee soto/P4X7A55L10VFDYJOCBUKTY0T.jpg,Mee soto,all,exact_duplicate,80b0d6c6ce6cf998160a7f959a83b327
../../foodsg-233_cleaned/green leafy vegetables/HX3EQKJNDRTMON6DU4YUV3J1.jpg,green leafy vegetables,all,exact_duplicate,80c1aeac9e8dee785894fd99bd637981
../../foodsg-233_cleaned/kaya toast/Z8H59LMXU61XO7LAGVZU3TZ5.jpg,kaya toast,all,exact_duplicate,80e738ec4531c47d3814106f0208121e
../../foodsg-233_cleaned/Soft boiled eggs/FG9EEFTERSXMQYAUR3LWHV3Z.jpg,Soft boiled eggs,all,exact_duplicate,80e738ec4531c47d3814106f0208121e
../../foodsg-233_cleaned/Seafood Noodles Soup/U75648FXS3RI5MARE1WTJ37V.jpg,Seafood Noodles Soup,all,exact_duplicate,80f98818a1ce72589be5ef9576dde1a4
../../foodsg-233_cleaned/Mee siam/YYXNAUEKPP5G5F4BCYX40214.jpg,Mee siam,all,exact_duplicate,811cafd1191717cb37ed00a18d865397
"../../foodsg-233_cleaned/Bee hoon, soto/8NX4IIV5YICGIXKCQJBTL4WZ.jpg","Bee hoon, soto",all,exact_duplicate,812581ad890387670499cb10cb77a9de
../../foodsg-233_cleaned/Duck Rice/P4YS1ITT5CAJ6783B61EE8XI.jpg,Duck Rice,all,exact_duplicate,812637506b767d7e447fde59a9964dc3
../../foodsg-233_cleaned/Nuts/306DJMEUIXYMG9U02NGUKURO.jpg,Nuts,all,exact_duplicate,8159540ff519fdb74afb732ea8e5bb2f
../../foodsg-233_cleaned/Mee kuah/WAUAH2GSN0374FCPHGC9FEBH.jpg,Mee kuah,all,exact_duplicate,8173cadb36528acbe5e9c28570e66295
../../foodsg-233_cleaned/Mee bandung/DQGU90MLZ9J6YS7383UTSUA6.jpg,Mee bandung,all,exact_duplicate,8173cadb36528acbe5e9c28570e66295
"../../foodsg-233_cleaned/Rice, korean bulgogi beef/DYBOISI85M8NNEI33M5S1OZO.jpg","Rice, korean bulgogi beef",all,exact_duplicate,817ee0705ea19f58c361cccfdd5f6c5d
../../foodsg-233_cleaned/Mee rebus/COZB1R6UXHJHAMI3UB23M1IP.jpg,Mee rebus,all,exact_duplicate,81801386c93107cc544921e61bda8900
../../foodsg-233_cleaned/Mee kuah/9RD9OCTHZFO3VY9C0KK3X7C3.jpg,Mee kuah,all,exact_duplicate,81e364f39e60b11927d19638576844d2
"../../foodsg-233_cleaned/Bee hoon, goreng/HJWIXJFX21XM8I5RIMG1CLVD.jpg","Bee hoon, goreng",all,exact_duplicate,820718ff78e16303d188a51a51c0d447
../../foodsg-233_cleaned/chai tow kuay/FYV7TNXELZ7DMGR2A5OSOTCE.jpg,chai tow kuay,all,exact_duplicate,8213dcdc519e5a578c8700e97f374254
../../foodsg-233_cleaned/Duck Rice/JIQYG1XJILH98R5EJ0J7MUUY.jpg,Duck Rice,all,exact_duplicate,82190fe3c82a83466398e03a9d87db29
../../foodsg-233_cleaned/bee hoon/A559KVVUI7GX32QBLM6U8540.jpg,bee hoon,all,exact_duplicate,822ec05838b4b82cf12db5a377ee6ed2
../../foodsg-233_cleaned/satay bee hoon/549NGZVY2UJLCC3CQ2YV99BD.jpg,satay bee hoon,all,exact_duplicate,822ec05838b4b82cf12db5a377ee6ed2
"../../foodsg-233_cleaned/Bee hoon, soto/VI2KAORLZNUR5J2TARQ9SYZ5.jpg","Bee hoon, soto",all,exact_duplicate,824f150128ad7cab9e6d5409ef168b68
