path,label,split,md5,phash
../foodsg-233\cream soup\BC2PBQS68FURJDDRETJN0BS9.jpg,cream soup,all,881aec511b45295dd136d9cb3c61badc,933f6fc0eac2249a
../foodsg-233\fried prawn\U9LTUUUQ91RUD81JVDKY9BAD.jpg,fried prawn,all,88322ca1bd0ea9e9d640da5c3e93b05b,c202da6ad66953f5
../foodsg-233\paella seafood\0INNEMII2CYSC7FZ2HTBPVC6.jpg,paella seafood,all,88322ca1bd0ea9e9d640da5c3e93b05b,c202da6ad66953f5
"../foodsg-233\Mee siam, fried\9W3NN29J3XPOXAH3SJKL4MQH.jpg","Mee siam, fried",all,88367c3ef027210cc2c61572d2df2678,d3a671c1cac84fc3
../foodsg-233\Mee siam\8556DG5WEHCO72HNO10J5ED7.jpg,Mee siam,all,88367c3ef027210cc2c61572d2df2678,d3a671c1cac84fc3
../foodsg-233\Grapefruit\5BI1B0XS2CGC0UGJ4P96TP5B.jpg,Grapefruit,all,884c4161a1b89b9bac4a3e153d5ed1ca,bd94d0439e8fc13c
../foodsg-233\Pomelo\FHE6EPWWYIZ9VJZV9HCUIJ6F.jpg,Pomelo,all,884c4161a1b89b9bac4a3e153d5ed1ca,bd94d0439e8fc13c
../foodsg-233\bee hoon\NCHXDIROFHNJ2LNVLZI78GRE.jpg,bee hoon,all,8872b2fd5f1e66f3fa586a81c67a30d9,ea2a007f78d5d5c2
"../foodsg-233\Bee hoon, soto\1G0G84CBW5MU84IQEFKKAJLF.jpg","Bee hoon, soto",all,8872b2fd5f1e66f3fa586a81c67a30d9,ea2a007f78d5d5c2
../foodsg-233\hotplate tofu\DDUUI783MWO1Y63KSB6BC5VY.jpg,hotplate tofu,all,889f72db04bb59743c5d141e7e7be556,8b7ad2e657e12861
../foodsg-233\Mee soto\ZZI1D3AGLXQFIEYCVO5HLZR0.jpg,Mee soto,all,889f72db04bb59743c5d141e7e7be556,8b7ad2e657e12861
../foodsg-233\bakso\XBIJE08U0CLV8ZK6UO1TZ4KE.jpg,bakso,all,88e39ff02e1bd10c7c9cb6f2bc7606b6,abcd373996115c45
../foodsg-233\Seafood Noodles Soup\UVDIX2V0XEZGNIYG8Q9NA5SI.jpg,Seafood Noodles Soup,all,88e39ff02e1bd10c7c9cb6f2bc7606b6,abcd373996115c45
../foodsg-233\Mee rebus\Y2I2SYJTLKULUDCDTV14UYLU.jpg,Mee rebus,all,897fbe59c306408a303a14663d8a51d2,ae9191cec619cbc5
../foodsg-233\Mee bandung\HH9TRWSI03ZE5IJ707GDUTQQ.jpg,Mee bandung,all,897fbe59c306408a303a14663d8a51d2,ae9191cec619cbc5
../foodsg-233\Apple\UA21GFQCQ6826QT3IHBPDVA1.jpg,Apple,all,89a67ebcef08b2b153134e589c363fbe,9f6c709162cb6563
../foodsg-233\pear\O4BW9LL6UKQMWC1T98WR2NX9.jpg,pear,all,89a67ebcef08b2b153134e589c363fbe,9f6c709162cb6563
"../foodsg-233\Rice, korean bulgogi beef\KQZSHJL7AUOCNSAAH97PSDJ6.jpg","Rice, korean bulgogi beef",all,89b26876966e29fc70671db2537d42dd,be0b90375877616c
"../foodsg-233\Rice, with dakgalbi\FKIWERBZ0ZWF0MP8BPW60EQA.jpg","Rice, with dakgalbi",all,89b26876966e29fc70671db2537d42dd,be0b90375877616c
../foodsg-233\Soto ayam\VFE7Y6CIOKOQ40Z721GCOL9V.jpg,Soto ayam,all,89d369265203de717bd71ca5b8c5e278,adcb802e1e3d6d64
../foodsg-233\Mee soto\6QOSIO2KNBFWCXA2K3ZHJRL2.jpg,Mee soto,all,89d369265203de717bd71ca5b8c5e278,adcb802e1e3d6d64
../foodsg-233\yong tau foo\JWAFCCDFO501RKTED29F8UML.jpg,yong tau foo,all,8a0d6c65f7418d2f41d7206e794af0fa,904e777461c96bc9
../foodsg-233\meatball\ZBKZGJJVLREHC6F7EHF62U80.jpg,meatball,all,8a0d6c65f7418d2f41d7206e794af0fa,904e777461c96bc9
../foodsg-233\Mee bandung\OADL8CB9BQ1GLF562BOJZWKQ.jpg,Mee bandung,all,8a1fbad147703739f1ff12d46f4b911c,a7b2942c463d9bf0
../foodsg-233\Mee rebus\OK9AYL40RLGWAAEBAAAB8B1T.jpg,Mee rebus,all,8a1fbad147703739f1ff12d46f4b911c,a7b2942c463d9bf0
../foodsg-233\kway chap\1R1MZB5GTRJMYNKC1QP00NZ4.jpg,kway chap,all,8a2383d892a1a637fdcd9813e2ca109f,fa46a04b94b1c7a7
../foodsg-233\chai tow kuay\EGSC689YHTH8G64KSL9EW8WA.jpg,chai tow kuay,all,8a2383d892a1a637fdcd9813e2ca109f,fa46a04b94b1c7a7
../foodsg-233\Soto ayam\ZL37TMR6ZXCXEA8TJR5PSU75.jpg,Soto ayam,all,8a74ce7ac661beaa6cac45dda1538452,b0fc9dd26ac9948a
"../foodsg-233\Bee hoon, soto\NFQTUZ96NRJWZ7IZ5I3R7ESI.jpg","Bee hoon, soto",all,8a74ce7ac661beaa6cac45dda1538452,b0fc9dd26ac9948a
../foodsg-233\Mee soto\4DPXKVLRTS9UDB9BM0OYEJCY.jpg,Mee soto,all,8a8824c2a1c552cec2ed79457bb5878b,bee1a9d19a8c47a1
../foodsg-233\Mee rebus\XIC7ZKU27LBQAQF8VY6SDE4U.jpg,Mee rebus,all,8a8824c2a1c552cec2ed79457bb5878b,bee1a9d19a8c47a1
../foodsg-233\chicken masala\Z1WVWKGJXD256B7TNH5O7KJN.jpg,chicken masala,all,8b1a5001ef2687017a6722f244e8f3bd,adc94d6dc287f830
../foodsg-233\tandoori chicken\UCRXOB041CG775FCBL0ER0O8.jpg,tandoori chicken,all,8b1a5001ef2687017a6722f244e8f3bd,adc94d6dc287f830
../foodsg-233\Fried Noodles\RJVNCNH73RZWZBPWHZR6IHUU.jpg,Fried Noodles,all,8b2fd8132c47a54ae49adbc4b82c795e,b4c4dd2197c8774c
../foodsg-233\Udon\R4WOJ55XLTVI8X9DR2Q3QVCF.jpg,Udon,all,8b2fd8132c47a54ae49adbc4b82c795e,b4c4dd2197c8774c
"../foodsg-233\Bee hoon, soto\LNIPB6M9KDUUI5K4H2DUDR7O.jpg","Bee hoon, soto",all,8b40cea2227aec4d78c93ccae290591b,d42d4ab93ff02bc0
../foodsg-233\bee hoon\0UDFB1KVNUT56LHOT6FARVE7.jpg,bee hoon,all,8b40cea2227aec4d78c93ccae290591b,d42d4ab93ff02bc0
"../foodsg-233\Mee siam, fried\9J7INSSRR640HIQTFIRHAWVK.jpg","Mee siam, fried",all,8b663c9f537a7b076636c6cf96762cd1,93e44a97645a43fa
../foodsg-233\Mee siam\PX2O0410G59T686ZBKHGKIOH.jpg,Mee siam,all,8b663c9f537a7b076636c6cf96762cd1,93e44a97645a43fa
../foodsg-233\Soto ayam\9OY3N36POMQSUPEHTJRR4BTX.jpg,Soto ayam,all,8b85c2f2f2783ec1fad656352c2ae123,c5f1732f29945a98
../foodsg-233\Mee soto\K75S106E7YUN808GBXNE4Y2Y.jpg,Mee soto,all,8b85c2f2f2783ec1fad656352c2ae123,c5f1732f29945a98
../foodsg-233\bak chor mee\UU13K88SESNWCI1DMDUMVG1G.jpg,bak chor mee,all,8b94891a2bdb2da92228d35203240f7e,bb8586df7470c0d1
../foodsg-233\mee pok\JO2RYWRTIUMM1DW7NSRO5VSS.jpg,mee pok,all,8b94891a2bdb2da92228d35203240f7e,bb8586df7470c0d1
"../foodsg-233\Mee siam, fried\V8QJ5NHHI1A3ZOZF8ELLEEGY.jpg","Mee siam, fried",all,8c1df032284eb7c12bece927500b85df,854dc91fd8e28ed8
../foodsg-233\Mee siam\K6DM7D7RAFVPEDHH5D9Y2IRD.jpg,Mee siam,all,8c1df032284eb7c12bece927500b85df,854dc91fd8e28ed8
../foodsg-233\Mee kuah\6QWB7TJVZT5UFVY21M67W52S.jpg,Mee kuah,all,8c1df032284eb7c12bece927500b85df,854dc91fd8e28ed8
../foodsg-233\bee hoon\3JKC08WSEKRALUAPGD22ZO1A.jpg,bee hoon,all,8c5af608394324449a0ac8601b3610df,8e4abe6ab46a9169
"../foodsg-233\Bee hoon, goreng\CSD682MXA30HFSKRBDSETGG1.jpg","Bee hoon, goreng",all,8c5af608394324449a0ac8601b3610df,8e4abe6ab46a9169
../foodsg-233\whole grain bread\LB9NNUWZNARZ2TGCLIHMZG7M.jpg,whole grain bread,all,8c6d430c6fa31ee90fd1f8888321d644,8e56713b956e0c6a
../foodsg-233\whole wheat\H6KKNLPYX34QEI95YRP7M7ZR.jpg,whole wheat,all,8c6d430c6fa31ee90fd1f8888321d644,8e56713b956e0c6a
../foodsg-233\mushroom soup\6369DD64M5QZWL0KP9YIRGI9.jpg,mushroom soup,all,8c7352c14fbe02d769728b4ef5518461,ce649948bb4aba4b
../foodsg-233\vegetable soup\IFLJPQEISYKCOX0V1ODTDUBN.jpg,vegetable soup,all,8c7352c14fbe02d769728b4ef5518461,ce649948bb4aba4b
../foodsg-233\whole wheat\BTBPRMT69PIQKR17HYT451XP.jpg,whole wheat,all,8c8f206fcec34d742c14e93ba2cf6e39,f197627b8b8a8619
../foodsg-233\whole grain bread\T3QQBO4D6KUQ2P9OSKBYZPLQ.jpg,whole grain bread,all,8c8f206fcec34d742c14e93ba2cf6e39,f197627b8b8a8619
../foodsg-233\Grapefruit\AZW09PQZBNMKO2ZJ9ILI5R7P.jpg,Grapefruit,all,8cdefa3b7d4f95d9857e9ff96d4813cd,910f2de562972ee4
../foodsg-233\guava\34WRCA1KCSZMGIMOAD3A7770.jpg,guava,all,8cdefa3b7d4f95d9857e9ff96d4813cd,910f2de562972ee4
../foodsg-233\Soto ayam\BME19HEZA414RGSMCP4CQL8U.jpg,Soto ayam,all,8cf7a761ac00ad16755f7f1a243d8eca,8e8032f7ce7e2466
"../foodsg-233\Bee hoon, soto\BWGM7M8F22MV821XZGJXTTQT.jpg","Bee hoon, soto",all,8cf7a761ac00ad16755f7f1a243d8eca,8e8032f7ce7e2466
../foodsg-233\Mee soto\H26SIQ27H05QZTPDPOF74IHV.jpg,Mee soto,all,8cf7a761ac00ad16755f7f1a243d8eca,8e8032f7ce7e2466
../foodsg-233\dumpling\J079HNJ5VQ6U4NE0QMV7XZ7S.jpg,dumpling,all,8d228bc01d3a6a23887f42f60150c1a3,e3b6dd49368803a7
../foodsg-233\Dumpling noodle soup\URNB3FOJ2QCUKT9TQIEJ43CR.jpg,Dumpling noodle soup,all,8d228bc01d3a6a23887f42f60150c1a3,e3b6dd49368803a7
../foodsg-233\Mee rebus\EYFALN2OT1JTPFPWCZYECAAH.jpg,Mee rebus,all,8d77e8bcf2bc832ac0328c4dae1dcaa5,f892d35acea59c24
../foodsg-233\Mee kuah\OXEC5I06MBNF0740EY8L5K9H.jpg,Mee kuah,all,8d77e8bcf2bc832ac0328c4dae1dcaa5,f892d35acea59c24
../foodsg-233\green leafy vegetables\L03NV4PX1QN0H1PUO9R0VZF6.jpg,green leafy vegetables,all,8d8e67d09b36794117459faca55fdbe0,87b070af67976852
../foodsg-233\mixed vegetables\WC2MFLX0FESLLHZ21AM5KCCB.jpg,mixed vegetables,all,8d8e67d09b36794117459faca55fdbe0,87b070af67976852
../foodsg-233\whole grain bread\P80LZBG2X8ZK1WNVHO4OFCHF.jpg,whole grain bread,all,8de30b2630f994de29ee8ff370d87a09,91a54b562dca35d9
../foodsg-233\whole wheat\7ZIMVQ13ZX31P5Q1DNXTR3U8.jpg,whole wheat,all,8de30b2630f994de29ee8ff370d87a09,91a54b562dca35d9
"../foodsg-233\Rice, korean bulgogi beef\7YKL0RTW3PAW0NPGSCK9UCVG.jpg","Rice, korean bulgogi beef",all,8e023443828c2d4de7e8e8dff89d4066,bba8a706b0bf40da
../foodsg-233\fried chicken\8UQBOG5VY0589A0YNGOEKVIS.jpg,fried chicken,all,8e023443828c2d4de7e8e8dff89d4066,bba8a706b0bf40da
"../foodsg-233\Bee hoon, soto\BNV2XJQZ9EO5K1VJ0ID94MZU.jpg","Bee hoon, soto",all,8e1e2993e507708bf6fcfedc12cc8c51,edc668984dca6569
../foodsg-233\Seafood Noodles Soup\B5U5PG7F57QVG8XVW0LFATKX.jpg,Seafood Noodles Soup,all,8e1e2993e507708bf6fcfedc12cc8c51,edc668984dca6569
../foodsg-233\Mee soto\I9Y97HNBQA36K7RZ43H8UUVC.jpg,Mee soto,all,8e1fda4d44ac9796be082979b5e3381f,a194df79140279ee
../foodsg-233\Soto ayam\E0KYW533PW7I3CKWJKFGBZVP.jpg,Soto ayam,all,8e1fda4d44ac9796be082979b5e3381f,a194df79140279ee
../foodsg-233\Seafood Noodles Soup\WAGDZ3A9YTUOX63YS3YKZABJ.jpg,Seafood Noodles Soup,all,8e2cde4efcf0c7424a628f65a4cd8b87,fd54514a4a690f75
../foodsg-233\sliced fish soup\SNCY38XIN1GT7XBX4AMMY5Y8.jpg,sliced fish soup,all,8e2cde4efcf0c7424a628f65a4cd8b87,fd54514a4a690f75
../foodsg-233\Porridge\8DWSVU13FU21FT0PKFTKDMFL.jpg,Porridge,all,8e62a14fc847e639636b7061e8a5e09a,adb6fb84810e95e4
../foodsg-233\Duck Rice\1RY463FR7CMZ0PRNRMAKIJ3J.jpg,Duck Rice,all,8e62a14fc847e639636b7061e8a5e09a,adb6fb84810e95e4
../foodsg-233\Soto ayam\LCUNENGU158KUGOYCKU81F6N.jpg,Soto ayam,all,8e6660d5e1c969fdaa851a50baa3b133,dfe310c6b10317f8
../foodsg-233\Mee soto\H6EZ6Y4RHMRU3FG2QPP61TTT.jpg,Mee soto,all,8e6660d5e1c969fdaa851a50baa3b133,dfe310c6b10317f8
../foodsg-233\chilli crab\EEL15AT1A53OIPXRDUMW175S.jpg,chilli crab,all,8e6e47f7bf4fc1317577f3988040492a,8b0aef2af19d26c1
../foodsg-233\black pepper crab\I347PKTGVW9X7214OTRMCZM3.jpg,black pepper crab,all,8e6e47f7bf4fc1317577f3988040492a,8b0aef2af19d26c1
../foodsg-233\Soto ayam\6PLAKM9RBV6KVH0ZU1SKT2IS.jpg,Soto ayam,all,8e72ea12a58421cb569cf1dd17d3e5f8,eb92c62929c6e59a
../foodsg-233\Mee soto\6RBF9WYLS6BLJ0CPOLJTNIQN.jpg,Mee soto,all,8e72ea12a58421cb569cf1dd17d3e5f8,eb92c62929c6e59a
../foodsg-233\mushroom soup\JKVQ9A7U40V35UWUTOGW99FJ.jpg,mushroom soup,all,8e963efb2074561beb95a29280c98154,b7e992d6cd313490
../foodsg-233\miso soup\21WCX7TBR2BDWDLMFC5CQ8VN.jpg,miso soup,all,8e963efb2074561beb95a29280c98154,b7e992d6cd313490
../foodsg-233\Soto ayam\J1SANF3GP1BE5VWZDR5OXLKH.jpg,Soto ayam,all,8ea08f01acb29fae44d12b677da05ce2,ebc8bc13c53dc2a2
../foodsg-233\Mee soto\LK62TC8QV9VTT7DOLHJ5NS09.jpg,Mee soto,all,8ea08f01acb29fae44d12b677da05ce2,ebc8bc13c53dc2a2
../foodsg-233\chicken masala\QDBUCJZWK5TQMSY6R93BHGSZ.jpg,chicken masala,all,8ec0aa62e0524c5495361661074bc0c1,a2e7c66d4ac459d1
"../foodsg-233\Pilaf, pea\LGDOTUGLPJ1X7K4W56R74S32.jpg","Pilaf, pea",all,8ec0aa62e0524c5495361661074bc0c1,a2e7c66d4ac459d1
"../foodsg-233\Rice, korean bulgogi beef\NCKDJ94L0S71RI3VLJ475KQ5.jpg","Rice, korean bulgogi beef",all,8ec0aa62e0524c5495361661074bc0c1,a2e7c66d4ac459d1
"../foodsg-233\Wanton mee, dry\HMINFHYAIH2N5YKWM4OBDFLH.jpg","Wanton mee, dry",all,8ec2800dab0b48bb53e39bff8e1b2e36,f99b8046977396d0
../foodsg-233\Mee siam\9HR4VTGV0D9O87FIHZ9PULVO.jpg,Mee siam,all,8ec2800dab0b48bb53e39bff8e1b2e36,f99b8046977396d0
../foodsg-233\Mee goreng\I47NTIC4NTF3U4YT5D5D7MSV.jpg,Mee goreng,all,8ec2800dab0b48bb53e39bff8e1b2e36,f99b8046977396d0
../foodsg-233\Kway Teow\H26V8ZWYHO9GDDI0WL9CF5F1.jpg,Kway Teow,all,8ec2800dab0b48bb53e39bff8e1b2e36,f99b8046977396d0
../foodsg-233\mixed vegetables\Q4NSLODTXZMS2BJLNON0L32K.jpg,mixed vegetables,all,8ecf08ac4ed556f2542a2c99430c10c4,845d0a792f6c6d69
../foodsg-233\Lontong with sayur lodeh\BS755EA4RBIGB3HQ6TOOVN3T.jpg,Lontong with sayur lodeh,all,8ecf08ac4ed556f2542a2c99430c10c4,845d0a792f6c6d69
../foodsg-233\mee pok\8UHJ3FKL2UV6JKAJU5FFTHNQ.jpg,mee pok,all,8f1608a827df2dc9be56303523895d0c,9551db5b690a253b
../foodsg-233\bak chor mee\WRV02L9ZY5UNTMWYLVE8VHQ5.jpg,bak chor mee,all,8f1608a827df2dc9be56303523895d0c,9551db5b690a253b
../foodsg-233\Pomelo\IBENRF4XQANJXW046GF4JSVG.jpg,Pomelo,all,8f398b8687ae626fac2814e0fb06080c,bf5221a942ef6ac8
../foodsg-233\Grapefruit\7YE2U64FVF58FW3VJHW8UE34.jpg,Grapefruit,all,8f398b8687ae626fac2814e0fb06080c,bf5221a942ef6ac8
../foodsg-233\chicken soup\OT6C6NZBPWA7ISD0UKT9YACJ.jpg,chicken soup,all,8f4821d952ea7926c74149d5d5392ccb,b5a5c28a8f2e4f70
../foodsg-233\mushroom soup\OH4UM76PMK9P4385CT9PU7PE.jpg,mushroom soup,all,8f4821d952ea7926c74149d5d5392ccb,b5a5c28a8f2e4f70
../foodsg-233\bee hoon\VXJXCJMGXGHBZPZOXZ6QWQWV.jpg,bee hoon,all,8f577027d172d80f955a0f7dacd78f85,91364fa56cce21cd
"../foodsg-233\Bee hoon, goreng\ZS01DIDOCKF9PXE338BUCB9A.jpg","Bee hoon, goreng",all,8f577027d172d80f955a0f7dacd78f85,91364fa56cce21cd
"../foodsg-233\Mee siam, fried\JG48OORW5Q914BVLFY7EC5YO.jpg","Mee siam, fried",all,8f577027d172d80f955a0f7dacd78f85,91364fa56cce21cd
../foodsg-233\honeydew\LVV20ZRW8XAUP1IY3GB42ORZ.jpg,honeydew,all,8f58e8afccdf51cdb431a354af211c40,a4c2b29b938cc7b9
../foodsg-233\rock melon\UEDIQ762DZAXW4HBV3RTXAZ2.jpg,rock melon,all,8f58e8afccdf51cdb431a354af211c40,a4c2b29b938cc7b9
../foodsg-233\canned Fruit salad\62FZBYKEQXETFNN7JYCGTIQW.jpg,canned Fruit salad,all,8fb7a4c7e5b80e804b195d7da1d7a060,fdd881078f639dc0
../foodsg-233\blueberries\QY4BISYZMV9OFW4LU09INLDU.jpg,blueberries,all,8fb7a4c7e5b80e804b195d7da1d7a060,fdd881078f639dc0
../foodsg-233\kiwi\VHZFL6U2VRXPPCGJHCF5CA9F.jpg,kiwi,all,8fd3fcaade6a466d5e0b18e22a5e5782,eac6842d8bb19ada
../foodsg-233\canned Fruit salad\MUNJ07QS5U9R85RVLR61S3RV.jpg,canned Fruit salad,all,8fd3fcaade6a466d5e0b18e22a5e5782,eac6842d8bb19ada
../foodsg-233\Soto ayam\V1L1M34TPW5UK7VZR9ZQAH2T.jpg,Soto ayam,all,8fdfa51459134081c02893460241b245,809b4b5e597a6a69
../foodsg-233\Mee soto\MWNWMNLV1EWPI4Z8JK9NOZ29.jpg,Mee soto,all,8fdfa51459134081c02893460241b245,809b4b5e597a6a69
../foodsg-233\Mee siam\O4YOOMOH5G7OZOADOH0RXOK8.jpg,Mee siam,all,8ff0bfc978f58c7791ba90cc826a3f78,e9c5921ade754b82
"../foodsg-233\Mee siam, fried\MZHH282M2C141L8VDSMY5666.jpg","Mee siam, fried",all,8ff0bfc978f58c7791ba90cc826a3f78,e9c5921ade754b82
../foodsg-233\whole grain bread\4HD303Y5Z3CRQLWI6YNQ0D11.jpg,whole grain bread,all,9000e036cd5070f77b6aa9fc9832613f,edb5a0c09dae9155
../foodsg-233\whole wheat\QZ19J0ITET6FHQP3OYH6AEIT.jpg,whole wheat,all,9000e036cd5070f77b6aa9fc9832613f,edb5a0c09dae9155
../foodsg-233\lontong\QOXVE3HOX7N3BEI7KUMG344G.jpg,lontong,all,900ed9b70610953587af69b2537fb5c9,81d62a6b6de3943c
../foodsg-233\Lontong with sayur lodeh\W6UJYHLACBN9ZKBA46UKWFBK.jpg,Lontong with sayur lodeh,all,900ed9b70610953587af69b2537fb5c9,81d62a6b6de3943c
../foodsg-233\Soto ayam\URHTDFXU0DE6AHBSOOA6LKBT.jpg,Soto ayam,all,902ab9d9cc73915c264f10cf4b83a073,bf96081f3809f8e9
"../foodsg-233\Bee hoon, soto\1A458JT1AOAISZLTS0DEB4JJ.jpg","Bee hoon, soto",all,902ab9d9cc73915c264f10cf4b83a073,bf96081f3809f8e9
../foodsg-233\Mee soto\7KJ3EAQJAZLOTOYLKOKBJ0YC.jpg,Mee soto,all,9048cea50fb7edff8be532f268864e3e,afa035f08d6ce06e
../foodsg-233\Soto ayam\LX7X96LWUXYAGYWL8MO32HCG.jpg,Soto ayam,all,9048cea50fb7edff8be532f268864e3e,afa035f08d6ce06e
../foodsg-233\sliced fish soup\MQS8TNQERD5FCCT3L8KO2OTQ.jpg,sliced fish soup,all,904c1b97a292bb92c2fb917f82d03d42,bb795d9c7072e180
../foodsg-233\Udon\TFX3R872CFFY6ETG2VJW4NUK.jpg,Udon,all,904c1b97a292bb92c2fb917f82d03d42,bb795d9c7072e180
../foodsg-233\lontong\ZLTLLHUR88UOVFA6ZG4QBMHH.jpg,lontong,all,9089fe91e1ae5da71e47a2b916c9427a,e226b996368eb436
../foodsg-233\Lontong with sayur lodeh\VQYY3YLPT5FAJVK7DT87EQPQ.jpg,Lontong with sayur lodeh,all,9089fe91e1ae5da71e47a2b916c9427a,e226b996368eb436
../foodsg-233\waffle\H4L5UIGN8U2JHNVPFIYS8XJ0.jpg,waffle,all,90a0b3e8230ff4d6d51339de09061a4f,ead8516a4b857b94
../foodsg-233\whole wheat\PEO1XO8Y7PQZ0YOMQL9A3NJT.jpg,whole wheat,all,90a0b3e8230ff4d6d51339de09061a4f,ead8516a4b857b94
../foodsg-233\whole wheat\SSVQZE9YFGT53WCA8KBX91AS.jpg,whole wheat,all,90d3ea725822ab9bed655c4c39a4d6d6,e8c7afa890f097e0
../foodsg-233\whole grain bread\TWAONTDRT04ZFYYYB6MZ9VQ2.jpg,whole grain bread,all,90d3ea725822ab9bed655c4c39a4d6d6,e8c7afa890f097e0
../foodsg-233\nasi lemak\R26D1GORSFUC30KL5CWKWZX2.jpg,nasi lemak,all,91232b674e68d205916b652a18e2e076,c21f5eb278d1834e
../foodsg-233\Nasi Ambeng\JYD77KCV0ZRBELOKG19XE0BI.jpg,Nasi Ambeng,all,91232b674e68d205916b652a18e2e076,c21f5eb278d1834e
../foodsg-233\Duck Rice\HHOVMAR4NWRUAPOFHPIAYNN8.jpg,Duck Rice,all,9145c262162c914f4b14f8689743ad2e,aa6d35525b4e6159
../foodsg-233\char siew\M1C9CAJMFIWV9XDOI554OHRM.jpg,char siew,all,9145c262162c914f4b14f8689743ad2e,aa6d35525b4e6159
../foodsg-233\whole wheat\MLTVPR95A9V1GVKB8CFW6O2A.jpg,whole wheat,all,91999868e7d4a4bad1ba49e6bb696465,8b83783ce1d0cfa3
../foodsg-233\whole grain bread\8C6F2Q32YAX6WO55K20UKWBG.jpg,whole grain bread,all,91999868e7d4a4bad1ba49e6bb696465,8b83783ce1d0cfa3
../foodsg-233\Soto ayam\KKROBOFOCU1B7EVVPIW8IZM1.jpg,Soto ayam,all,91be5a7941aed0505c5d3426e99fb90e,90d84d696ea535b5
../foodsg-233\Mee soto\JW7ZFYKPL67DPLWDV7CNKTZB.jpg,Mee soto,all,91be5a7941aed0505c5d3426e99fb90e,90d84d696ea535b5
../foodsg-233\Dumpling noodle soup\XI29YU6C3NC03M1ZAHKDWSTM.jpg,Dumpling noodle soup,all,91cc9278918aca84eedccffa82884c56,b798cc49cc761b64
../foodsg-233\dumpling\F87QFF5D00FQP606QTG1EDX9.jpg,dumpling,all,91cc9278918aca84eedccffa82884c56,b798cc49cc761b64
../foodsg-233\xiao long bao\1OUVCHHXYBTCJ49VGZJGEN96.jpg,xiao long bao,all,91d9e6e8c2633ce9fe0deb36e3d326a2,fbc5c11956461c79
../foodsg-233\dumpling\S4BHNKYWK1T44F0HTFCA3J4S.jpg,dumpling,all,91d9e6e8c2633ce9fe0deb36e3d326a2,fbc5c11956461c79
../foodsg-233\vadai\2FY2GS4LL10L1WI2X0M4QA3Z.jpg,vadai,all,920b1b5c43b71ba3ac038ae8734b55c7,f0b09c4fe7a34352
../foodsg-233\Chinese fritters\ZLIUR3E83Z98FY2W6UFKD7E7.jpg,Chinese fritters,all,920b1b5c43b71ba3ac038ae8734b55c7,f0b09c4fe7a34352
../foodsg-233\bee hoon\ITSADO7V0J7J3HXR7TOYXX6C.jpg,bee hoon,all,9227cdcbce3ff667ec02e3efdea231cb,85d62add2d4d16d4
"../foodsg-233\Bee hoon, goreng\SH1YI1T81182DC4KRYGGV9DK.jpg","Bee hoon, goreng",all,9227cdcbce3ff667ec02e3efdea231cb,85d62add2d4d16d4
../foodsg-233\bee hoon\4NIN7HLFCQFBJVSBZECVK4KL.jpg,bee hoon,all,92289ef2b5194017320367e948e69ebb,fea1f8d5e581d300
"../foodsg-233\Bee hoon, goreng\A0UVTP081VNH10YA4CZY3K9E.jpg","Bee hoon, goreng",all,92289ef2b5194017320367e948e69ebb,fea1f8d5e581d300
../foodsg-233\Grape\ZYKWGA4KBM0R75U7EGHE8PIY.jpg,Grape,all,924b6c8c1ce56755c4a62bef5b2a3c04,e69cfc53d691c016
../foodsg-233\Apple\QSH961F8GQYQYEJR3OP10Q3N.jpg,Apple,all,924b6c8c1ce56755c4a62bef5b2a3c04,e69cfc53d691c016
"../foodsg-233\Mee siam, fried\LQ23NOQ2CAU9OYO9N2C89P3A.jpg","Mee siam, fried",all,924dd8b12077af96e22db42d6c052e61,fb64c481dbb09a0f
"../foodsg-233\Bee hoon, goreng\UE83YBSRCMW1KNK01T2IUBGL.jpg","Bee hoon, goreng",all,924dd8b12077af96e22db42d6c052e61,fb64c481dbb09a0f
../foodsg-233\rock melon\V0PH4UGC8154BUO9TM9Z49HZ.jpg,rock melon,all,92993de5509d9016177c58ba08f74333,b7d94ce24bb0c13c
../foodsg-233\honeydew\ODD9B2MS05X6Y95SN2OAXK7O.jpg,honeydew,all,92993de5509d9016177c58ba08f74333,b7d94ce24bb0c13c
../foodsg-233\Mee soto\P5KXL7ABJ54T7EY4SBFMUL9K.jpg,Mee soto,all,92a09a6bebe27362f4caef2d7d105849,807107cf1e1f733c
../foodsg-233\Soto ayam\BF60UF271FO3FKDQTCXFMIF4.jpg,Soto ayam,all,92a09a6bebe27362f4caef2d7d105849,807107cf1e1f733c
../foodsg-233\hokkien prawn mee\3IWAU4K2ABJBTTZBKKKLPSCA.jpg,hokkien prawn mee,all,92a38a40d21934c73c78e93a9300b081,aa17bd929360671d
../foodsg-233\Prawn Noodle\U3IS5ZZISF7YWTFUWXLR599W.jpg,Prawn Noodle,all,92a38a40d21934c73c78e93a9300b081,aa17bd929360671d
../foodsg-233\black pepper crab\NQSEBZUSSQLSUN3Y3NQHU7Q0.jpg,black pepper crab,all,92a627413d130b935de8c2bb6cd766a3,d46c0e704f936dc3
../foodsg-233\chilli crab\MMSQ3LZ8I86K9EFM1QMQKP9J.jpg,chilli crab,all,92a627413d130b935de8c2bb6cd766a3,d46c0e704f936dc3
