path,label,split,md5,phash,predicted_label,num_models_agree,convnext_confidence
../foodsg-233_cleaned/cheese fries/A0K5QPI6QAR33D7JZXR1QH8T.jpg,cheese fries,all,1400360eba54c88ef237a9269ecf179f,1400360eba54c88ef237a9269ecf179f,sandwich,2,0.8497
../foodsg-233_cleaned/cheese fries/C73UXRCNPD418Y9W76S6G5B9.jpg,cheese fries,all,f2539f8ed830c19d5b0a14c8df75878e,f2539f8ed830c19d5b0a14c8df75878e,waffle,2,0.5578
../foodsg-233_cleaned/cheese fries/C8OHL4OB3KJ72I6ITIJ803T1.jpg,cheese fries,all,a622241a220a1995a5f7025f3d05842b,a622241a220a1995a5f7025f3d05842b,french fries,2,0.694
../foodsg-233_cleaned/cheese fries/EJ15UT57F83IWNPGLC8JKMMT.jpg,cheese fries,all,a622241a220a1995a5f7025f3d05842b,a622241a220a1995a5f7025f3d05842b,french fries,2,0.647
../foodsg-233_cleaned/cheese fries/I2D8Z06MXAYK3ORGY4HL3MFY.jpg,cheese fries,all,f2539f8ed830c19d5b0a14c8df75878e,f2539f8ed830c19d5b0a14c8df75878e,Burger,2,0.887
../foodsg-233_cleaned/cheese fries/JZRGQ6A5BPRVAGK7E0HWNI1X.jpg,cheese fries,all,a622241a220a1995a5f7025f3d05842b,a622241a220a1995a5f7025f3d05842b,french fries,2,0.6885
../foodsg-233_cleaned/cheese fries/KEGXCRGZY94NNKJ7DHUMD4L9.jpg,cheese fries,all,a622241a220a1995a5f7025f3d05842b,a622241a220a1995a5f7025f3d05842b,french fries,2,0.7304
../foodsg-233_cleaned/cheese fries/ME4HQYWVMUS6OTN6Y4E1EF3U.jpg,cheese fries,all,a622241a220a1995a5f7025f3d05842b,a622241a220a1995a5f7025f3d05842b,french fries,2,0.9045
../foodsg-233_cleaned/cheese fries/SULGI4O48ZK6E1AIV1QHEFKQ.jpg,cheese fries,all,a622241a220a1995a5f7025f3d05842b,a622241a220a1995a5f7025f3d05842b,french fries,2,0.5382
../foodsg-233_cleaned/cheng tng/FK6C8MIEGZCR0YC2IXU4R3N1.jpg,cheng tng,all,d12090e09cd68f20deb37f7725471a71,d12090e09cd68f20deb37f7725471a71,Lor mee,2,0.9992
../foodsg-233_cleaned/cherries/QM2GCLBSINCGQ5Q5Y1N2IAKV.jpg,cherries,all,e097c220e0aa93a0406ab1c5782d8168,e097c220e0aa93a0406ab1c5782d8168,wholegrain pasta,2,0.7147
../foodsg-233_cleaned/cherries/QUF0YDAWHMUMX9K2H3BJ46IW.jpg,cherries,all,32ca68eb09023d47499180a3b6711862,32ca68eb09023d47499180a3b6711862,raspberry,2,0.8865
../foodsg-233_cleaned/cherries/VGWO5WLPC67QJHD0ITFPLMIA.jpg,cherries,all,e097c220e0aa93a0406ab1c5782d8168,e097c220e0aa93a0406ab1c5782d8168,Cucumber,2,0.957
../foodsg-233_cleaned/cherries/YGQRUBRUUOZ70OVCW6W201R5.jpg,cherries,all,e097c220e0aa93a0406ab1c5782d8168,e097c220e0aa93a0406ab1c5782d8168,Apple,2,0.8787
../foodsg-233_cleaned/cherries/YSTZ9MNJD1XQ6YJU39W96G5V.jpg,cherries,all,e097c220e0aa93a0406ab1c5782d8168,e097c220e0aa93a0406ab1c5782d8168,ice cream - vanilla,2,0.8093
../foodsg-233_cleaned/chicken chop/EONUHIXEPNB91MPG5ELPYRKU.jpg,chicken chop,all,a9e7ed9309f6742d092470a2f36e99d8,a9e7ed9309f6742d092470a2f36e99d8,baked beans,2,0.5361
../foodsg-233_cleaned/chicken chop/F6JZ1M21CQY3068W8EBPEHJS.jpg,chicken chop,all,071184a82956c6a94d9d1b27cedabe13,071184a82956c6a94d9d1b27cedabe13,mixed grills,2,0.8291
../foodsg-233_cleaned/chicken chop/O34NWQSTTQDOKONOMPET89QD.jpg,chicken chop,all,7595d394c2caec465ce188a53e1ecb6f,7595d394c2caec465ce188a53e1ecb6f,cheese fries,2,0.7546
../foodsg-233_cleaned/chicken chop/Q9I04HJSMCWSABLY340649Z7.jpg,chicken chop,all,a9e7ed9309f6742d092470a2f36e99d8,a9e7ed9309f6742d092470a2f36e99d8,Fish and chips,2,0.9808
../foodsg-233_cleaned/chicken chop/RGY9NT72XQ77RDVIKDMM3F6N.jpg,chicken chop,all,a9e7ed9309f6742d092470a2f36e99d8,a9e7ed9309f6742d092470a2f36e99d8,lamb chops,2,0.8146
../foodsg-233_cleaned/chicken chop/WME4RFG3EGNP073L3I92JPLX.jpg,chicken chop,all,7595d394c2caec465ce188a53e1ecb6f,7595d394c2caec465ce188a53e1ecb6f,cheese fries,2,0.9001
../foodsg-233_cleaned/chicken chop/X93T8KDYNO5NO9OHS8CFZW8J.jpg,chicken chop,all,3ba92ae097503b13210767bca7f30b98,3ba92ae097503b13210767bca7f30b98,sirloin steak,2,0.7724
../foodsg-233_cleaned/chicken masala/08XPOOKKQXHFRM4VKFSLHSOM.jpg,chicken masala,all,9a6c1b5c8f4e6e19355cddb7fc3403b9,9a6c1b5c8f4e6e19355cddb7fc3403b9,Mee goreng,2,0.6358
../foodsg-233_cleaned/chicken masala/0VOHQFNRXS1VPXZVF1RFYKH1.jpg,chicken masala,all,9a6c1b5c8f4e6e19355cddb7fc3403b9,9a6c1b5c8f4e6e19355cddb7fc3403b9,Laksa,2,0.612
../foodsg-233_cleaned/chicken masala/1LQJ23B5FHR3L77Z82UBB5DI.jpg,chicken masala,all,88b7eb6290fc4200066a0661ce0193d4,88b7eb6290fc4200066a0661ce0193d4,fried chicken,2,0.5947
../foodsg-233_cleaned/chicken masala/2DSEJBGM72QVFFA5GZ6JK54Z.jpg,chicken masala,all,9a6c1b5c8f4e6e19355cddb7fc3403b9,9a6c1b5c8f4e6e19355cddb7fc3403b9,cream soup,2,0.8188
../foodsg-233_cleaned/chicken masala/2L6J6BPD695X8HR4IKSH3D3A.jpg,chicken masala,all,874a24f9005782b950d90781e61b9d47,874a24f9005782b950d90781e61b9d47,hotplate tofu,2,0.7219
../foodsg-233_cleaned/chicken masala/5D5REMRQ61NTKAUM0M0QJL25.jpg,chicken masala,all,ba699848783ee17b18401b03b5043d85,ba699848783ee17b18401b03b5043d85,tandoori chicken,2,0.8334
../foodsg-233_cleaned/chicken masala/62YV2ETLDFQOQVDNM9O83H19.jpg,chicken masala,all,9a6c1b5c8f4e6e19355cddb7fc3403b9,9a6c1b5c8f4e6e19355cddb7fc3403b9,satay,2,0.9119
../foodsg-233_cleaned/chicken masala/7VK6L984Y8F1U3ERB3ZK0D2U.jpg,chicken masala,all,9a6c1b5c8f4e6e19355cddb7fc3403b9,9a6c1b5c8f4e6e19355cddb7fc3403b9,fried fish,2,0.971
../foodsg-233_cleaned/chicken masala/80XMDNDTDHAKQXZTVMI2HZ3Z.jpg,chicken masala,all,9a6c1b5c8f4e6e19355cddb7fc3403b9,9a6c1b5c8f4e6e19355cddb7fc3403b9,baked beans,2,0.6202
../foodsg-233_cleaned/chicken masala/8U4VQJM8VAG8GNKNQDV9VXK3.jpg,chicken masala,all,89aa37d200004b7a21277b9df2e8daec,89aa37d200004b7a21277b9df2e8daec,"Rice, with dakgalbi",2,0.9455
../foodsg-233_cleaned/chicken masala/DTMSUVLX8KPWMVRNC07TQMEB.jpg,chicken masala,all,8cf4c966804f72a0c518168d5f991806,8cf4c966804f72a0c518168d5f991806,sambal,2,0.7207
../foodsg-233_cleaned/chicken masala/FIGCKZWH3MN2B9384MN3JH06.jpg,chicken masala,all,9a6c1b5c8f4e6e19355cddb7fc3403b9,9a6c1b5c8f4e6e19355cddb7fc3403b9,satay bee hoon,2,0.8491
../foodsg-233_cleaned/chicken masala/FN2GAYL6F0W0S4MDX7DGTBCS.jpg,chicken masala,all,ba699848783ee17b18401b03b5043d85,ba699848783ee17b18401b03b5043d85,tandoori chicken,2,0.6677
../foodsg-233_cleaned/chicken masala/IQA2Q8DS58K0JEBTL3D0F8PN.jpg,chicken masala,all,ba699848783ee17b18401b03b5043d85,ba699848783ee17b18401b03b5043d85,tandoori chicken,2,0.5058
../foodsg-233_cleaned/chicken masala/J4SIBMJBXWQE10UYD7ECW09M.jpg,chicken masala,all,88b7eb6290fc4200066a0661ce0193d4,88b7eb6290fc4200066a0661ce0193d4,fried chicken,2,0.994
../foodsg-233_cleaned/chicken masala/J69MEHBPS1MGOO50E962R8MA.jpg,chicken masala,all,88b7eb6290fc4200066a0661ce0193d4,88b7eb6290fc4200066a0661ce0193d4,fried chicken,2,0.6664
../foodsg-233_cleaned/chicken masala/L0JJPK7F44RULPE9KV50L1X6.jpg,chicken masala,all,874a24f9005782b950d90781e61b9d47,874a24f9005782b950d90781e61b9d47,hotplate tofu,2,0.585
../foodsg-233_cleaned/chicken masala/PLHZLMT1W3UF8MXS3T5D9T59.jpg,chicken masala,all,9a6c1b5c8f4e6e19355cddb7fc3403b9,9a6c1b5c8f4e6e19355cddb7fc3403b9,mixed vegetables,2,0.9571
../foodsg-233_cleaned/chicken masala/PNT24REPW1NJI3HE8JOPA5P6.jpg,chicken masala,all,89aa37d200004b7a21277b9df2e8daec,89aa37d200004b7a21277b9df2e8daec,"Rice, with dakgalbi",2,0.9941
../foodsg-233_cleaned/chicken masala/PYXR9HX62XEAD7T02RV7XJ9X.jpg,chicken masala,all,9a6c1b5c8f4e6e19355cddb7fc3403b9,9a6c1b5c8f4e6e19355cddb7fc3403b9,meatball,2,0.7676
../foodsg-233_cleaned/chicken masala/Q6SYSS8D006MSNO980T8IQ92.jpg,chicken masala,all,5f9346638b0b35da2cd0b7bfe64688da,5f9346638b0b35da2cd0b7bfe64688da,kebab - chicken,2,0.5874
../foodsg-233_cleaned/chicken masala/R3A11W1XKUR8GYUESPHWEMH0.jpg,chicken masala,all,5f9346638b0b35da2cd0b7bfe64688da,5f9346638b0b35da2cd0b7bfe64688da,kebab - chicken,2,0.8968
../foodsg-233_cleaned/chicken masala/SH305B4OG2VHRGOLLGHX1P4Y.jpg,chicken masala,all,874a24f9005782b950d90781e61b9d47,874a24f9005782b950d90781e61b9d47,hotplate tofu,2,0.8751
../foodsg-233_cleaned/chicken masala/SWN9NLJMLPVIZVK2W6DOCZ90.jpg,chicken masala,all,9a6c1b5c8f4e6e19355cddb7fc3403b9,9a6c1b5c8f4e6e19355cddb7fc3403b9,dumpling,2,0.7397
../foodsg-233_cleaned/chicken masala/U7JOKX760ZD8ESSTSRX0JWE8.jpg,chicken masala,all,8cf4c966804f72a0c518168d5f991806,8cf4c966804f72a0c518168d5f991806,sambal,2,0.6214
../foodsg-233_cleaned/chicken masala/UCSSSDDB1QOP90KVRUFANMCV.jpg,chicken masala,all,9a6c1b5c8f4e6e19355cddb7fc3403b9,9a6c1b5c8f4e6e19355cddb7fc3403b9,lontong,2,0.7066
../foodsg-233_cleaned/chicken masala/Y45UH0HI7OONS22HA146N4NH.jpg,chicken masala,all,5f9346638b0b35da2cd0b7bfe64688da,5f9346638b0b35da2cd0b7bfe64688da,kebab - chicken,2,0.9048
../foodsg-233_cleaned/chicken masala/YAUBJBZP2F68QGBWACJ0C8T2.jpg,chicken masala,all,5f9346638b0b35da2cd0b7bfe64688da,5f9346638b0b35da2cd0b7bfe64688da,kebab - chicken,2,0.5421
../foodsg-233_cleaned/chicken pie/2Y48FX214LU71ECL3H0N2EOW.jpg,chicken pie,all,88c277916cb20e13baf7c45342b13780,88c277916cb20e13baf7c45342b13780,tortilla - plain,2,0.6164
../foodsg-233_cleaned/chicken pie/F1NP8WMFSFWWWYRSR33SCGD3.jpg,chicken pie,all,ec1b9ae5e7a183680b9d73a569b2b3b6,ec1b9ae5e7a183680b9d73a569b2b3b6,curry puff,2,0.563
../foodsg-233_cleaned/chicken pie/GZT4Y7W7M44L67114WYONDPH.jpg,chicken pie,all,88c277916cb20e13baf7c45342b13780,88c277916cb20e13baf7c45342b13780,tortilla - plain,2,0.6197
../foodsg-233_cleaned/chicken pie/Z71UAW8SKBO2IAOOKA2UBK02.jpg,chicken pie,all,ec1b9ae5e7a183680b9d73a569b2b3b6,ec1b9ae5e7a183680b9d73a569b2b3b6,pineapple tarts,2,0.9058
../foodsg-233_cleaned/chicken rice/2JMKNSOZT8VRHKQO183O4N5E.jpg,chicken rice,all,900cf60b1d30ccbf0d95680194310b99,900cf60b1d30ccbf0d95680194310b99,Duck Rice,2,0.6098
../foodsg-233_cleaned/chicken rice/33JNDR1E67H13NNM30XHUF9A.jpg,chicken rice,all,7714ee37401546afe81b4416eab3abcf,7714ee37401546afe81b4416eab3abcf,char siew,2,0.7721
../foodsg-233_cleaned/chicken rice/73KECEFIR15C9PTWZZWHAYDH.jpg,chicken rice,all,7714ee37401546afe81b4416eab3abcf,7714ee37401546afe81b4416eab3abcf,char siew,2,0.615
../foodsg-233_cleaned/chicken rice/I50MNKHMOHLJRWJFLKTOQ5KD.jpg,chicken rice,all,900cf60b1d30ccbf0d95680194310b99,900cf60b1d30ccbf0d95680194310b99,Duck Rice,2,0.6017
../foodsg-233_cleaned/chicken rice/LKUF53SYHRHFBT7X7P2SKIWI.jpg,chicken rice,all,900cf60b1d30ccbf0d95680194310b99,900cf60b1d30ccbf0d95680194310b99,Duck Rice,2,0.6651
../foodsg-233_cleaned/chicken rice/XKEL9PGD594V3Z7HJYE6L94Z.jpg,chicken rice,all,40ba0be3071e7efc6c6689273fc5c836,40ba0be3071e7efc6c6689273fc5c836,popiah,2,0.8992
../foodsg-233_cleaned/chicken soup/0X0I5FQGXQQLS7NDQ7GTVBNW.jpg,chicken soup,all,54802c2a41f5d662763185d8d8db78bc,54802c2a41f5d662763185d8d8db78bc,bee hoon,2,0.9178
../foodsg-233_cleaned/chicken soup/2CCGRYSG7A8EBBOB7SM97468.jpg,chicken soup,all,75edca6c7b20843c6f2f47420745c94e,75edca6c7b20843c6f2f47420745c94e,sliced fish soup,2,0.581
../foodsg-233_cleaned/chicken soup/3UPXUQS7Z5ELOZU93IFH56MB.jpg,chicken soup,all,68542d230bd6f1be223cc258b30654c5,68542d230bd6f1be223cc258b30654c5,vegetable soup,2,0.9716
../foodsg-233_cleaned/chicken soup/4AI21X62TTZ0CP3TC6ZV6II9.jpg,chicken soup,all,68542d230bd6f1be223cc258b30654c5,68542d230bd6f1be223cc258b30654c5,vegetable soup,2,0.7049
../foodsg-233_cleaned/chicken soup/6DZF21GRBC4G22CRE3B43DIW.jpg,chicken soup,all,68542d230bd6f1be223cc258b30654c5,68542d230bd6f1be223cc258b30654c5,vegetable soup,2,0.5667
../foodsg-233_cleaned/chicken soup/6QVOO4HSBHWAI5PU5N6EC5SB.jpg,chicken soup,all,68542d230bd6f1be223cc258b30654c5,68542d230bd6f1be223cc258b30654c5,vegetable soup,2,0.8186
../foodsg-233_cleaned/chicken soup/7SCJ2RDILIYWHC0LFC3XJRA0.jpg,chicken soup,all,21e3940b2eaa91ed768568eb59985c0f,21e3940b2eaa91ed768568eb59985c0f,cream soup,2,0.7227
../foodsg-233_cleaned/chicken soup/91AUM5K9ELZ607OIBZX3CKIO.jpg,chicken soup,all,21e3940b2eaa91ed768568eb59985c0f,21e3940b2eaa91ed768568eb59985c0f,cream soup,2,0.7385
../foodsg-233_cleaned/chicken soup/9AMWL2MZCF704NQUGHAIPILI.jpg,chicken soup,all,21e3940b2eaa91ed768568eb59985c0f,21e3940b2eaa91ed768568eb59985c0f,cream soup,2,0.998
../foodsg-233_cleaned/chicken soup/9C1ZSFAM17I0GLQQM88N8LSD.jpg,chicken soup,all,68542d230bd6f1be223cc258b30654c5,68542d230bd6f1be223cc258b30654c5,vegetable soup,2,0.544
../foodsg-233_cleaned/chicken soup/AXZW6UN55G09MJC859BNEDZ6.jpg,chicken soup,all,2e24ae5bbcbd7bff7bf35c4156ca0f9a,2e24ae5bbcbd7bff7bf35c4156ca0f9a,dumpling,2,0.7528
../foodsg-233_cleaned/chicken soup/C0J4OKSSPWXNMSX7YR3ZVXFO.jpg,chicken soup,all,68542d230bd6f1be223cc258b30654c5,68542d230bd6f1be223cc258b30654c5,vegetable soup,2,0.8222
../foodsg-233_cleaned/chicken soup/CAE5X65GTKU6QE5V0XPLRZSH.jpg,chicken soup,all,54802c2a41f5d662763185d8d8db78bc,54802c2a41f5d662763185d8d8db78bc,Lor mee,2,0.9206
../foodsg-233_cleaned/chicken soup/CMUDQATA7PUG0Z3IPTAQRLU2.jpg,chicken soup,all,21e3940b2eaa91ed768568eb59985c0f,21e3940b2eaa91ed768568eb59985c0f,cream soup,2,0.9977
../foodsg-233_cleaned/chicken soup/DERM5MZYK00L80GNANFUC1QV.jpg,chicken soup,all,54802c2a41f5d662763185d8d8db78bc,54802c2a41f5d662763185d8d8db78bc,tau suan,2,0.6609
../foodsg-233_cleaned/chicken soup/DG64O99K8PM0LRUD2A7YQ6Y2.jpg,chicken soup,all,54802c2a41f5d662763185d8d8db78bc,54802c2a41f5d662763185d8d8db78bc,bak kut teh,2,0.8538
../foodsg-233_cleaned/chicken soup/DPT9VJRHF2B668O1WRA13ENM.jpg,chicken soup,all,b071e3ba5dbb7c4b1ced4e7ce10b46fe,b071e3ba5dbb7c4b1ced4e7ce10b46fe,Macaroni,2,0.7163
../foodsg-233_cleaned/chicken soup/EMAYQNOFBFH3XAZM57EP95I1.jpg,chicken soup,all,54802c2a41f5d662763185d8d8db78bc,54802c2a41f5d662763185d8d8db78bc,milk,2,0.6876
../foodsg-233_cleaned/chicken soup/ILSTOKZLHZSTRQ3JFDLG2CW0.jpg,chicken soup,all,68542d230bd6f1be223cc258b30654c5,68542d230bd6f1be223cc258b30654c5,vegetable soup,2,0.5208
../foodsg-233_cleaned/chicken soup/JICXBINPZ7XT5FCQIB4VXZS6.jpg,chicken soup,all,f6c866968782dd06adec9e31df2834cf,f6c866968782dd06adec9e31df2834cf,Dumpling noodle soup,2,0.7871
../foodsg-233_cleaned/chicken soup/M1M94PD9XA3IRS44QNJ00QOF.jpg,chicken soup,all,68542d230bd6f1be223cc258b30654c5,68542d230bd6f1be223cc258b30654c5,vegetable soup,2,0.8617
../foodsg-233_cleaned/chicken soup/MBFDENHBG826T3W3QY62P9G0.jpg,chicken soup,all,68542d230bd6f1be223cc258b30654c5,68542d230bd6f1be223cc258b30654c5,vegetable soup,2,0.6677
../foodsg-233_cleaned/chicken soup/MHYW53T6R9YA80JVS30P0RAE.jpg,chicken soup,all,21e3940b2eaa91ed768568eb59985c0f,21e3940b2eaa91ed768568eb59985c0f,cream soup,2,0.676
../foodsg-233_cleaned/chicken soup/NXOSTHWKTTULLDQ84IMCUCMT.jpg,chicken soup,all,21e3940b2eaa91ed768568eb59985c0f,21e3940b2eaa91ed768568eb59985c0f,cream soup,2,0.8371
../foodsg-233_cleaned/chicken soup/PN5V1UPHAL9QASHD3R7EFOLX.jpg,chicken soup,all,86a2f0661dbc63286eed89d2dc13151b,86a2f0661dbc63286eed89d2dc13151b,Soto ayam,2,0.5209
../foodsg-233_cleaned/chicken soup/PN82YWX5H7GFREI8AYPZ7CU0.jpg,chicken soup,all,68542d230bd6f1be223cc258b30654c5,68542d230bd6f1be223cc258b30654c5,vegetable soup,2,0.8166
../foodsg-233_cleaned/chicken soup/PPVGFNXMIDOJ5MPSH399HWUE.jpg,chicken soup,all,54802c2a41f5d662763185d8d8db78bc,54802c2a41f5d662763185d8d8db78bc,chawanmushi,2,0.9525
../foodsg-233_cleaned/chicken soup/QWERTCCV2HMENO217YTUSPL7.jpg,chicken soup,all,21e3940b2eaa91ed768568eb59985c0f,21e3940b2eaa91ed768568eb59985c0f,cream soup,2,0.7858
../foodsg-233_cleaned/chicken soup/TH939MB0VPY7RUU8E9P9N2BL.jpg,chicken soup,all,5b3b0a9b8ead27a1b52a12237f074d22,5b3b0a9b8ead27a1b52a12237f074d22,"Pilaf, pea",2,0.6
../foodsg-233_cleaned/chicken soup/TQHAOBUI3MKZHBS8UPHK8TK2.jpg,chicken soup,all,54802c2a41f5d662763185d8d8db78bc,54802c2a41f5d662763185d8d8db78bc,tacos and nachos,2,0.9861
../foodsg-233_cleaned/chicken soup/W9QC8VOGDZSIQT51HPGF22L3.jpg,chicken soup,all,54802c2a41f5d662763185d8d8db78bc,54802c2a41f5d662763185d8d8db78bc,Udon,2,0.7341
../foodsg-233_cleaned/chicken soup/X3J4MCRMH4OE4DCKXTHDCIP3.jpg,chicken soup,all,d7bfbd2bd84a21ee95deea72a4033dff,d7bfbd2bd84a21ee95deea72a4033dff,miso soup,2,0.8782
../foodsg-233_cleaned/chicken soup/X8Q5ZX5QAMAIOGPBZ66BEJ3J.jpg,chicken soup,all,5b3b0a9b8ead27a1b52a12237f074d22,5b3b0a9b8ead27a1b52a12237f074d22,"Pilaf, pea",2,0.5605
../foodsg-233_cleaned/chicken soup/XEX6XAOO7I2AKIPAAO6WOK4A.jpg,chicken soup,all,2e24ae5bbcbd7bff7bf35c4156ca0f9a,2e24ae5bbcbd7bff7bf35c4156ca0f9a,dumpling,2,0.9563
../foodsg-233_cleaned/chicken soup/XUTO0R18GED64BXU3IJKT4BT.jpg,chicken soup,all,21e3940b2eaa91ed768568eb59985c0f,21e3940b2eaa91ed768568eb59985c0f,cream soup,2,0.5997
../foodsg-233_cleaned/chicken soup/ZENY571X9BD39475L3DMCJ06.jpg,chicken soup,all,68542d230bd6f1be223cc258b30654c5,68542d230bd6f1be223cc258b30654c5,vegetable soup,2,0.7879
../foodsg-233_cleaned/chicken soup/ZNZWAAP6434BQ4H7TD3AZEOZ.jpg,chicken soup,all,21e3940b2eaa91ed768568eb59985c0f,21e3940b2eaa91ed768568eb59985c0f,cream soup,2,0.8197
../foodsg-233_cleaned/chicken wing/3G5AVZ9RZT2XR7LQHRBM3XQV.jpg,chicken wing,all,4006486090788894e5d33494a2cd3080,4006486090788894e5d33494a2cd3080,char siew,2,0.7276
../foodsg-233_cleaned/chicken wing/B7G0TYII54R8731N857YRBPT.jpg,chicken wing,all,642996e7b9f348cab5a2f026c7c502cf,642996e7b9f348cab5a2f026c7c502cf,fried chicken,2,0.6303
../foodsg-233_cleaned/chicken wing/GNQAWX2Y2ZKVGS41BABGC98I.jpg,chicken wing,all,4006486090788894e5d33494a2cd3080,4006486090788894e5d33494a2cd3080,pizza,2,0.7667
../foodsg-233_cleaned/chicken wing/LWAWQYX8IXS5KNFOWQ46BMR0.jpg,chicken wing,all,642996e7b9f348cab5a2f026c7c502cf,642996e7b9f348cab5a2f026c7c502cf,fried chicken,2,0.5667
../foodsg-233_cleaned/chicken wing/RXWJVSOKTA04RYJTANLPJ1RX.jpg,chicken wing,all,642996e7b9f348cab5a2f026c7c502cf,642996e7b9f348cab5a2f026c7c502cf,fried chicken,2,0.747
../foodsg-233_cleaned/chilli crab/A1BQH7QFMJ5EK9SXM9SHXTFG.jpg,chilli crab,all,dc96f26055a16d3f2e0d29aff01ba50e,dc96f26055a16d3f2e0d29aff01ba50e,chicken rice,2,0.7454
../foodsg-233_cleaned/chilli crab/MEDSBFNEMXXISYSC3T5156KK.jpg,chilli crab,all,309156ac1fea0268fe3312f6ac7f51cc,309156ac1fea0268fe3312f6ac7f51cc,black pepper crab,2,0.7999
../foodsg-233_cleaned/chilli crab/UDRR3GZNX8LP0P2SYMYBHSSI.jpg,chilli crab,all,309156ac1fea0268fe3312f6ac7f51cc,309156ac1fea0268fe3312f6ac7f51cc,black pepper crab,2,0.9977
../foodsg-233_cleaned/chilli crab/W577BAU4227OHK9XX5BXDLOA.jpg,chilli crab,all,309156ac1fea0268fe3312f6ac7f51cc,309156ac1fea0268fe3312f6ac7f51cc,black pepper crab,2,0.7291
../foodsg-233_cleaned/chilli crab/WFPZROGPAVP0H63EQAR8JQUO.jpg,chilli crab,all,309156ac1fea0268fe3312f6ac7f51cc,309156ac1fea0268fe3312f6ac7f51cc,black pepper crab,2,0.9408
../foodsg-233_cleaned/chin chow drink/4LZ345VF98SSM3T7KIZVUMC6.jpg,chin chow drink,all,f71cd94ed7d1d2ba38b82c56e638b62e,f71cd94ed7d1d2ba38b82c56e638b62e,Bubble Milk Tea,2,0.9175
../foodsg-233_cleaned/chin chow drink/GXKNTW7Z0IX98Y7L9I53QAZX.jpg,chin chow drink,all,2be6d1a26bb1caa5e6c1d2c473d3af5c,2be6d1a26bb1caa5e6c1d2c473d3af5c,cheng tng,2,0.7639
../foodsg-233_cleaned/chin chow drink/Q3GBLUALVGM2GJK80KZ046YA.jpg,chin chow drink,all,2be6d1a26bb1caa5e6c1d2c473d3af5c,2be6d1a26bb1caa5e6c1d2c473d3af5c,Snacks and Chips,2,0.7152
../foodsg-233_cleaned/chin chow drink/U7IS8PY6G4D1HSUXOMGKA45M.jpg,chin chow drink,all,f71cd94ed7d1d2ba38b82c56e638b62e,f71cd94ed7d1d2ba38b82c56e638b62e,Bubble Milk Tea,2,0.7131
../foodsg-233_cleaned/chin chow drink/VVQEUCLU34NRZ8XSJEN81WHV.jpg,chin chow drink,all,2be6d1a26bb1caa5e6c1d2c473d3af5c,2be6d1a26bb1caa5e6c1d2c473d3af5c,Chocolate,2,0.6561
../foodsg-233_cleaned/chin chow drink/XFIN1ZNSSFJ0PB2WJ4LO23BG.jpg,chin chow drink,all,2be6d1a26bb1caa5e6c1d2c473d3af5c,2be6d1a26bb1caa5e6c1d2c473d3af5c,ice kacang,2,0.9447
../foodsg-233_cleaned/chwee kueh/OQERHRBFHIVN2MFA9BQYL1Q4.jpg,chwee kueh,all,f6d690e7a81eef7d74fb5d4fdc2f3743,f6d690e7a81eef7d74fb5d4fdc2f3743,yuseng,2,0.5727
../foodsg-233_cleaned/chwee kueh/XVPKWS4HON48PSL3AA9R8A1T.jpg,chwee kueh,all,f6d690e7a81eef7d74fb5d4fdc2f3743,f6d690e7a81eef7d74fb5d4fdc2f3743,lamb chops,2,0.6523
../foodsg-233_cleaned/cooked brown rice/1ED7YNV6E0MWMQ9CYD6765SV.jpg,cooked brown rice,all,9863973f1e013a8cfa4beaff674a4faf,9863973f1e013a8cfa4beaff674a4faf,"Pilaf, pea",2,0.7376
../foodsg-233_cleaned/cooked brown rice/56OMUH9CPDDSVP24R5QWOF7G.jpg,cooked brown rice,all,ea94416d2b175e2b57a6b00245981504,ea94416d2b175e2b57a6b00245981504,fried rice,2,0.5851
../foodsg-233_cleaned/cooked brown rice/5LBLVUWGD1BJPFGLAL7KXBFH.jpg,cooked brown rice,all,d89c36591d0b6114f7314d9934df3cd6,d89c36591d0b6114f7314d9934df3cd6,char siew,2,0.641
../foodsg-233_cleaned/cooked brown rice/6QGEIE3PG3YO4XCKFOM6TA7J.jpg,cooked brown rice,all,8d2ca8a1af150215fdd9813d37db307e,8d2ca8a1af150215fdd9813d37db307e,whole oats,2,0.6772
../foodsg-233_cleaned/cooked brown rice/9B8QUL3CK6PSTX76NVN4OM6S.jpg,cooked brown rice,all,ea94416d2b175e2b57a6b00245981504,ea94416d2b175e2b57a6b00245981504,fried rice,2,0.806
../foodsg-233_cleaned/cooked brown rice/B20VLM6LSYRVALBIOKZLLAJF.jpg,cooked brown rice,all,404e8361bad7cd554522ee995880a5ba,404e8361bad7cd554522ee995880a5ba,buckwheat,2,0.987
../foodsg-233_cleaned/cooked brown rice/BSCDLOIFT1LRZ24TQLAZCMKM.jpg,cooked brown rice,all,9863973f1e013a8cfa4beaff674a4faf,9863973f1e013a8cfa4beaff674a4faf,"Pilaf, pea",2,0.6666
../foodsg-233_cleaned/cooked brown rice/EPA5BAYWY37IWPHKY93YFUTH.jpg,cooked brown rice,all,9863973f1e013a8cfa4beaff674a4faf,9863973f1e013a8cfa4beaff674a4faf,"Pilaf, pea",2,0.9765
../foodsg-233_cleaned/cooked brown rice/G0XWVAOJULQ29RPTIQC3YIDO.jpg,cooked brown rice,all,ea94416d2b175e2b57a6b00245981504,ea94416d2b175e2b57a6b00245981504,fried rice,2,0.6621
