path,label,split,md5,phash
../foodsg-233\waffle\JPPOXB9LYYBAEMV0Y2G0BWRS.jpg,waffle,all,95d5e680383295660f93e724d58188e6,c830207c3ad7f5da
../foodsg-233\tutu kueh\F02TSM8BSTI5VWDVD6U9DEJB.jpg,tutu kueh,all,43f3c37789a714d6c67609e131303d4e,c838705e8fe2792e
../foodsg-233\tutu kueh\QZO2WP25DT7S54PAD9JCNLYR.jpg,tutu kueh,all,96276d29efacc93bc6aeb1b3287d0ee6,c838705e8fe2792e
../foodsg-233\Mee siam\HYAJSZTAH7NX8NJ6ZB3KIFU3.jpg,Mee siam,all,a30885d40eef4d226ff15eda549326b4,c851bfcff060c329
"../foodsg-233\Mee siam, fried\06VM8ESXIQVJVXJ6KDCTI2QG.jpg","Mee siam, fried",all,f454fd0d9b93a7f812605435432623d7,c851bfcff060c329
../foodsg-233\watermelon\MTKEJGUUR0WNDIO5PSJTJ6HE.jpg,watermelon,all,abf39f2620934be5e2af7484596e6a04,c8c07f98e146b39b
../foodsg-233\watermelon\F8MOTRC2YO8YFVQWUWOJKV58.jpg,watermelon,all,e2d5469066f4cada1481ee32df6ee487,c8c07f98e146b39b
../foodsg-233\vadai\I67VC85CGL0JULUD7JOTRZCZ.jpg,vadai,all,78a9252d42a93edc37cb593439bf4c60,c8c5cdda193a3336
../foodsg-233\vadai\VIYNVRIBOKJDJB01CBVH07CC.jpg,vadai,all,100374c4e17070f80263b5d2f76f05c3,c8c5cdda193a3336
../foodsg-233\cake rolls\09WKXI66CLD6BHAZCKXWC0RO.jpg,cake rolls,all,13be63d25995a0695993890564ee5392,c8cb4b8d2d65a556
../foodsg-233\cake rolls\K1R6I5QWDCIUAMFXVHZWC9UK.jpg,cake rolls,all,192d0cb13d994d783df00184ea4feccb,c8cb4b8d2d65a556
../foodsg-233\har cheong gai\56U61N3Y76QLUGNNIKBXIKRH.jpg,har cheong gai,all,92559f43feb129fa5b35903cd4bda019,c8d51fe82707e326
../foodsg-233\fried prawn\T9B23VHEUL28VOPA2AD29O8I.jpg,fried prawn,all,b1b0c41f531b372b4fae408e628460b9,c8d51fe82707e326
../foodsg-233\chilli crab\1BZRAW4QJD47C8N24PV4LFO4.jpg,chilli crab,all,43003088f2c95ce4af9ba18e74720814,c8d52a5e2f60698f
../foodsg-233\chilli crab\8AYLLF846VNXYJNTGGI0Z4VZ.jpg,chilli crab,all,5ad5acf42cf92ba5e9f9b4001bbeb2f2,c8d52a5e2f60698f
../foodsg-233\char siew pau\PI7E19P49PCMNIHSYDVEN40Y.jpg,char siew pau,all,868d1cd4a8149a8da96853ab2fa9dcf8,c8f626c03acd79e8
../foodsg-233\steamed buns\19DTUS6M5LCXLCUGVVFFYACU.jpg,steamed buns,all,61f06e88bf4273615d46a0008705e2de,c8f626c03acd79e8
../foodsg-233\chicken pie\V9RYBH1W0FCBEPLIYHGBLUT2.jpg,chicken pie,all,3855e5721dd32b2bb33f62cbc650495a,c9041b7979d9bae0
../foodsg-233\chicken pie\KC0XMYLRR182O7C3778YUHHK.jpg,chicken pie,all,d29e3fd67683b288085fde3c891d05ed,c9041b7979d9bae0
../foodsg-233\canned Fruit salad\ZWSL3K4BB3FWPT6CON410UDS.jpg,canned Fruit salad,all,a0030604ac9f5f19e4d7900bfce6b86c,c90995361edd789a
../foodsg-233\canned Fruit salad\GPSQQFICWCLBP9XY1QA3R463.jpg,canned Fruit salad,all,468427c2584d3230676872f4888f4dfc,c90995361edd789a
../foodsg-233\CNY love letter\M8TR4S7MGSO0G0EKTCOU34UV.jpg,CNY love letter,all,ecc0dc49ab8584a2312ce51b9dae0386,c92143261bff0e37
../foodsg-233\CNY love letter\RJ55H3YGJX9FP0FEHAPC84XO.jpg,CNY love letter,all,890ba69e517e3c920969451ab9a7315f,c92143261bff0e37
../foodsg-233\chicken rice\UCZTHBOFBT0PVVAX5K3BU6XN.jpg,chicken rice,all,c0e5e770c27ef516a69cc7ee57d43807,c93b5aea960594d6
../foodsg-233\chicken rice\FQA723REPMNCNV9C4GHXZNY8.jpg,chicken rice,all,c750124755536c19350eeace81789ec5,c93b5aea960594d6
../foodsg-233\mee pok\AV3G0XK45LOT4RU11QYS0TKW.jpg,mee pok,all,043786286afe44327233916b5c2eb637,c943047e237cdbf0
../foodsg-233\bak chor mee\7CW8U1D0755KOP4L100GC9CQ.jpg,bak chor mee,all,c9b7e3675bf815f7fa752395ada4672c,c943047e237cdbf0
../foodsg-233\nasi lemak\VDX6GQT0446Y4Q6RV2ZNSAA3.jpg,nasi lemak,all,c3bba0341b224c9dbf0ae6b7ede884c8,c94f113e4e783b31
../foodsg-233\nasi lemak\V4PNDO2AJPD5MJ3BEPSNA9O1.jpg,nasi lemak,all,cfdbba4a013a9d3d828031385a91b992,c94f113e4e783b31
../foodsg-233\Fish Ball Noodles\I81RSAQPAFJC01GQ5OYGMV7H.jpg,Fish Ball Noodles,all,e129b4a2015bad86d7e50cec4a46a6d9,c9733e9834ceb0cc
../foodsg-233\Dumpling noodle soup\7S5HPVTZD7Q4FCKUU189MI05.jpg,Dumpling noodle soup,all,1e078e967c70163698b611c0b3d7602e,c9733e9834ceb0cc
../foodsg-233\char siew pau\8R51YYVWSLAHTV4TK1A31MFV.jpg,char siew pau,all,17d1cb9a50fb36d7afab233deb5e0285,c9993c8cc5d28f2d
../foodsg-233\steamed buns\22XWWUSD65UM0WNNJGHPNHE1.jpg,steamed buns,all,284aca053c3b6c523d5003a5d4d11009,c9993c8cc5d28f2d
../foodsg-233\ayam penyet\V4LW5T536I5SKI2HDDADY0UL.jpg,ayam penyet,all,0600f7af6167b87cbe18b2a2f31ec9cd,c9c473cf852e8ea4
../foodsg-233\ayam penyet\DD67Z4SA8UBY3QPH52G4HCK5.jpg,ayam penyet,all,0f07c7fe37870ba6558b456964d20952,c9c473cf852e8ea4
../foodsg-233\singapore sling\RVKPN26YW7HK1UXOOD2TQHGE.jpg,singapore sling,all,bf9c3dfba646a1db32564566452c8593,c9ccce2edb316498
../foodsg-233\singapore sling\X7LJQFAO9O4INSEHGK7P8GD7.jpg,singapore sling,all,90e1c39c558642e71ea39bc55c048b1a,c9ccce2edb316498
../foodsg-233\tumpeng\TPPG4CFA6L5FQCD21I78YHEN.jpg,tumpeng,all,9e50d4ff63ea2b5cdc95d1f3cd27f3ec,c9d1a7c662ca1aad
../foodsg-233\tumpeng\G5L0CEHXMSEW5FQVU1HHLEZ9.jpg,tumpeng,all,2c1e1662846be79ca6932aa94d89216c,c9d1a7c662ca1aad
../foodsg-233\banana\OR1H24XAE2WD5UMTXX30RKLN.jpg,banana,all,f195e855b7d0bc7643a0de3e9a0726a8,c9e529347b8a36d2
../foodsg-233\banana\KDC29SZ1231P7OK1UWQ9INN7.jpg,banana,all,20607c15162f957615f764e7f7d6314f,c9e529347b8a36d2
../foodsg-233\Kueh Salat\CSRI0JYAIPMQUQBT1VJZZ2GS.jpg,Kueh Salat,all,04fc88b171e418f994a65eca51cccfa8,ca14a57a83e2be8d
../foodsg-233\Kueh Salat\8GUZP9G1YO3BYJEQ7Y8T154V.jpg,Kueh Salat,all,fbb056008bb4daa9642c47c5a86e6ff0,ca14a57a83e2be8d
../foodsg-233\thunder tea rice\G1UORG9P7MUGKLWCXYJV0Y5T.jpg,thunder tea rice,all,360614bd3a31dedebebcf81466214071,ca2b346ed4e4d2a5
../foodsg-233\thunder tea rice\RGYN70JQHYKXK2WMNJDJ9BKN.jpg,thunder tea rice,all,354caecb5618e10825859f5a5f570d41,ca2b346ed4e4d2a5
../foodsg-233\thunder tea rice\Y7JS7SWL5CI1CQZ0GIP2LIMF.jpg,thunder tea rice,all,f725d6758bbec7b793bf53780effe75b,ca2b346ed4e4d2a5
../foodsg-233\Kueh Salat\Q6YD4WYDZ4RSEIT7I7004RB6.jpg,Kueh Salat,all,6acf6d0fc844424dac897a486da624bb,ca5e9e352989a9b8
../foodsg-233\Kueh Salat\79I5CLTE0V1J2GDWCQLUN854.jpg,Kueh Salat,all,cf6629c373e780cd6b69e755e02e7fc7,ca5e9e352989a9b8
../foodsg-233\Kueh Salat\O8LMT08VBPPW0E4CZL186ENP.jpg,Kueh Salat,all,829588d8d01fdd59a46a27a54407b5b4,ca6a8a69ca3d639c
../foodsg-233\Kueh Salat\FFT75L6V4FR24DK26MP46UAC.jpg,Kueh Salat,all,37cd176550f58e07230c6e4619524726,ca6a8a69ca3d639c
../foodsg-233\Kueh Salat\0PSFXEC5OD8N92HOSSET9GIJ.jpg,Kueh Salat,all,953c385f459d45bcdf62981ea02470ab,ca6a8a69ca3d639c
../foodsg-233\singapore sling\AVE4XOK8Q18EEFQHPKQRMBVH.jpg,singapore sling,all,f95e8e4ef4e0231bd1a6d414034372f1,ca828d75b574a46d
../foodsg-233\singapore sling\EJ28F2LS5XZVD5N8KQ25US4L.jpg,singapore sling,all,f993584d5d00fd32f90c65569f7aa17e,ca828d75b574a46d
../foodsg-233\Soft boiled eggs\9UL3PS1J8YLHOW6BH260JSZY.jpg,Soft boiled eggs,all,ce3c8ccada79d7ac076cfd8fc6c7cb7b,ca83950ed627d8b6
../foodsg-233\Soft boiled eggs\682LV81VPI0FZ3SQ69T9P954.jpg,Soft boiled eggs,all,9958d2ac7b90850f026daee1e60e0170,ca83950ed627d8b6
../foodsg-233\Grapefruit\Y62L28QLKBSLA3NKRVG4D1UN.jpg,Grapefruit,all,643d0e220acc7e4c3d7868406ca0e8e4,ca9399aa5b8aa699
../foodsg-233\xiao long bao\PZ3KY7BWACKPXR943PQB33BY.jpg,xiao long bao,all,8861458c410b2f76261738a956fc1304,cab44a6f731ead40
../foodsg-233\dumpling\3W94SWNC75DQE6N5JTH5X6F4.jpg,dumpling,all,e3a9c2b6c95ab36c448e78bc1860b376,cab44a6f731ead40
../foodsg-233\dumpling\9TNLJR9173C4BP7NG21QF0RR.jpg,dumpling,all,512226a7a0f92edaed0ccdeed304f225,cac52ab76e9a252a
../foodsg-233\dumpling\Z2W4BB3INYE39CFYYSKRRL2Q.jpg,dumpling,all,fd7d00a081c4a29c1cf9d0d69c1d09e6,cac52ab76e9a252a
../foodsg-233\chicken soup\8VSUMO8QGHBUOCVHUJJSVZIX.jpg,chicken soup,all,c1fcb9fa42251d38af45405dc8ed0fa2,cad78a9562e8917a
../foodsg-233\chicken soup\6I62EAVA420MYA6FCTXP2C20.jpg,chicken soup,all,9e7f0533e72e4682fe4ad3c8a4e02a43,cad78a9562e8917a
../foodsg-233\mango pudding\X9W1E7SA52PS3TI24FN4DP09.jpg,mango pudding,all,6b4845557890b14c31cd9b3d29dba88a,cadce50a922f1b72
../foodsg-233\mango pudding\8ZG2NN0IRJ2MKIUQYNW412WH.jpg,mango pudding,all,2e6ec0cb38fa12c7996d53e101070723,cadce50a922f1b72
"../foodsg-233\Bee hoon, goreng\16WVWLI78S6GR6W4ULVZXS5K.jpg","Bee hoon, goreng",all,6e436e27880a2329e6471d3e59b5959b,caea94a94a856b97
"../foodsg-233\Mee siam, fried\P79DNP1EA53R5BREXQ7TWPHK.jpg","Mee siam, fried",all,d60b17543e71756511dbd8a58f1db037,caea94a94a856b97
../foodsg-233\Mee rebus\XO2Z6TI4FRZ98NN5M23FY624.jpg,Mee rebus,all,08aabe10b4f969009ef4731e5df0bc36,cb061d3075ba7969
../foodsg-233\Mee rebus\801XFN5LCGPCLIYQP3QRJE3M.jpg,Mee rebus,all,cb7a093ce3ae93c87ec2dd12f0ff0768,cb061d3075ba7969
../foodsg-233\waffle\J8A8IA0V8PQRA7CA15R2P5IG.jpg,waffle,all,9b223f1fce9b14eb005006809e4995a9,cb1cc1d0a75b945b
../foodsg-233\waffle\PG0AWXZA6650CPLLPGITELPI.jpg,waffle,all,69a9c763abf14b1081af2404b336968e,cb1cc1d0a75b945b
../foodsg-233\Pung Kueh\BUYELQ6JHKI58HS75LJ2MTWC.jpg,Pung Kueh,all,16ea54f4b6eb23c86ee633b836f4ce78,cb218115c65ecf5e
../foodsg-233\Pung Kueh\GUB2XUCRAJKZ53XMI81EVT4C.jpg,Pung Kueh,all,20af17a16c47f59dfabe9d06553f07d7,cb218115c65ecf5e
../foodsg-233\kaya toast\2XMCBZA9A8I76KS54C9F5VMG.jpg,kaya toast,all,c473b3806348efd9bc8f23911bb336ef,cb25167e3a6825b5
../foodsg-233\kaya toast\PV5R9F2IGWUZHYA2HNPK5ID9.jpg,kaya toast,all,2aa4a498298c038d886575d4563126d9,cb25167e3a6825b5
../foodsg-233\vadai\0ZMLLU8K70VJGLBTCMQD6RLX.jpg,vadai,all,b1c9d025cb9a82be64ca6e77138c91e0,cb2aad3493d57093
../foodsg-233\vadai\0T0BO5WEIMSFUSCTL5AQC7J6.jpg,vadai,all,5c4b82f345e9a2c8515c57c2a94051d3,cb2aad3493d57093
../foodsg-233\fried rice\UPEKWV0AA314H4GVDNID7U5U.jpg,fried rice,all,c34585c8a54820b649126c02976ddaaf,cb2b56b422d227d3
../foodsg-233\fried rice\QGLPMGEKC4HU719TH6RIXN4J.jpg,fried rice,all,b534405ed1037fcff95b772dca71f11f,cb2b56b422d227d3
../foodsg-233\bee hoon\VK5T564FJF5WB9Z8Q9UCZ8PD.jpg,bee hoon,all,004c98a85742bd958a13246f1fa4745a,cb4aca4b7819ee86
../foodsg-233\Fish Ball Noodles\7NQLW8CD4ZSOX6TI22WXAM0S.jpg,Fish Ball Noodles,all,1456df122cb10f7e4f3b7ad860d1d916,cb4aca4b7819ee86
../foodsg-233\siew mai\39922T7LXTIXPUWADCEIAD8Z.jpg,siew mai,all,2cbb9de47900a79950415ec1538d8e15,cb672d69349e8583
../foodsg-233\siew mai\16PVPZ39BC3SQKW5M7GHX80W.jpg,siew mai,all,385b42622900b9e210908486e5413e5d,cb672d69349e8583
../foodsg-233\mixed grills\SLI3PPDO5FBRRLBOE1P7OHRO.jpg,mixed grills,all,89a732cd2b51ff70d32d8796e25ea4b6,cb830b9db3e0c738
../foodsg-233\mixed grills\TPOSOY786VQ7VYAWRNVOUBJK.jpg,mixed grills,all,f075e2a69ce6bb27a472beed8e087ff8,cb830b9db3e0c738
../foodsg-233\Kopi Teh Milo\83KLY3OTAF9GYXH1O8KEGIZT.jpg,Kopi Teh Milo,all,c78e5b920da978820e5734dcce76f10b,cb89aed6512b90cd
../foodsg-233\Indian Prata\WQ7Y6G5F3D5R1BM3UUX7G44Q.jpg,Indian Prata,all,d36d120c538a398f62876df5b70b34c4,cb89aed6512b90cd
../foodsg-233\banana\QQN50A8CLRH5JFGYK5TWW49P.jpg,banana,all,124949879b982652666c418677b1f958,cbbb2c369272c94c
../foodsg-233\banana\5QF0HNQJAIWRWK6T62O143QX.jpg,banana,all,80d80a43e96dd16675b35fb165460449,cbbb2c369272c94c
../foodsg-233\pasta - fettuccine\KT17THU4HDSFRPS059GGG9EY.jpg,pasta - fettuccine,all,8ec73526182af0669a4264b71000c7cd,cbcad25615a97b82
../foodsg-233\pasta - fettuccine\PUYSGI2Y6AS9CB2NX5APU24Z.jpg,pasta - fettuccine,all,dd9ddac8d2ac165fa40e1e8f0a1fead7,cbcad25615a97b82
../foodsg-233\fried chicken\1JCT654EJY8ILPFETSPCKXPW.jpg,fried chicken,all,27e6941db99c06a59cfdee6015511e6f,cbd06a89b426d573
../foodsg-233\fried chicken\9MHVHDRRT4V8QTIQLFAIBV23.jpg,fried chicken,all,b81fcecfd9b67a0a34fab508f9ce5114,cbd06a89b426d573
../foodsg-233\bak chor mee\E3YRPCH67QO47EDGDYFN7T1X.jpg,bak chor mee,all,375097e2a4ed6f71ac3e369007ffeba5,cbd62e643c495e07
../foodsg-233\lychee\PR7SDBDW7RVN070L6EZW1V0A.jpg,lychee,all,6bd39db4f06ac8c1c5e1afa65d7d2025,cc327e09f0936367
../foodsg-233\lychee\SZ4CJIXQCGHK5AYFZFR0FU2S.jpg,lychee,all,a46d0baee5ca54a3a95a8d5033408b70,cc327e09f0936367
../foodsg-233\popiah\BRXAE3I17XTCHL9CLMS02EWS.jpg,popiah,all,ff8fc1533be14eb7ce14ad99ee1edbf5,cc43dc99f0703376
../foodsg-233\popiah\R3R38F6XM58P7KDT8YUREZOS.jpg,popiah,all,7609e364dade256a98cbf90b988e0c19,cc43dc99f0703376
"../foodsg-233\Bee hoon, goreng\3ZTC3MFNSBMCFRE4IPIAKUMV.jpg","Bee hoon, goreng",all,30e9c6da9e23d10a4286050d1e5b65ef,cc4640fe8eec9f81
../foodsg-233\Nasi Ambeng\1LJ8F5UO1FXFWZR9ZTMHT4LQ.jpg,Nasi Ambeng,all,c072ccace33ccfe207c0fd7cd7ff60dc,cc4f57389a3139b4
../foodsg-233\nasi lemak\DPN346J8JR1G89PSUFJL48FZ.jpg,nasi lemak,all,d7cdb3ccdeed8ed462a54445b3624675,cc4f57389a3139b4
../foodsg-233\sliced fish soup\C6OMICS4MJNDITZA3NLBY4US.jpg,sliced fish soup,all,7915b64bbe1bcae772b19c355d68af56,cc5c53336ca992d3
../foodsg-233\sliced fish soup\IWTXWL02HHMZQ9U4TIW8V3I8.jpg,sliced fish soup,all,3d04bc34d7f0f3ca350f1b44023dbe9c,cc5c53336ca992d3
../foodsg-233\Bibimbap\D7S40PZ2XL9XD48UUFWOFDNM.jpg,Bibimbap,all,6ffce64c78661d0388c03733686138fc,cc7331cc9f706493
../foodsg-233\Bibimbap\H156HZ058BNAEBBXQU1P9RZ4.jpg,Bibimbap,all,3c876faa8a4447196fe8991fd2c083c0,cc7331cc9f706493
../foodsg-233\char siew pau\CC17UJVMHTKXP6NCM661470H.jpg,char siew pau,all,dc51bebaff826873285b3eb7b4275030,cc8c69cb1b30f565
../foodsg-233\char siew pau\5R4HEL6C7ESYWPT6CUSLT3TP.jpg,char siew pau,all,fb21820b54af5700f3cd2d1a48730912,cc8c69cb1b30f565
../foodsg-233\buckwheat\LF6SOWXHCJUTW0RKPK10WUAN.jpg,buckwheat,all,813f7a23248f1fe1f00205f627a8aae5,ccb099ad39929f85
../foodsg-233\buckwheat\8215IBY5RNE4E94VJVMEVF1A.jpg,buckwheat,all,363b95a1560ee6e159a0743f9fd26c12,ccb099ad39929f85
../foodsg-233\kuih bahulu\AB1Y90YYFDJ5VP9Z1P4U19ZV.jpg,kuih bahulu,all,57f23df1eeaf9eef6e1854a729d153bd,ccb3919596936a66
../foodsg-233\kuih bahulu\2FWL3IFVVJHO6USKVU1P9BAF.jpg,kuih bahulu,all,34afec222645ce9f61484a662d1f3b01,ccb3919596936a66
../foodsg-233\chicken rice\A1EEI9YD7XVX48S6A4U1AYK0.jpg,chicken rice,all,c312c28c248fee8a66571c4a0347ef2c,ccc73c684b10f2ee
../foodsg-233\chicken rice\UTBU8IXH3EOG5C0JIT4UMVG1.jpg,chicken rice,all,a4e04422363ace67ad8664950f401750,ccc73c684b10f2ee
../foodsg-233\drunken prawn\W8PM7RHD36TZZN755Y0LT0Q6.jpg,drunken prawn,all,c8eb5cc48ef181c2f5fa8f582ae9faf9,cccae3b48af928c6
../foodsg-233\drunken prawn\QP0L0AGZ96U30HTOWPGZKUTN.jpg,drunken prawn,all,d7297b5edcc7a01feca393e21715cc58,cccae3b48af928c6
../foodsg-233\sirloin steak\4RQQY7HQTKD1KZ17BZ10981Y.jpg,sirloin steak,all,40cf5429925ad14090a066d4e24376ce,ccd0ee52570aab8d
../foodsg-233\sirloin steak\ZEP2406M68Z6XQC7QR6G43FS.jpg,sirloin steak,all,97f6d8ac84b5774c0d793d7b0f8f42da,ccd0ee52570aab8d
../foodsg-233\sambal stingray\J4OILJ4A0HDQ4Y9704RWSLKG.jpg,sambal stingray,all,8a500eb06b8d29a8e59f19f0aeddf6ce,ccdc348e8bcf9c18
../foodsg-233\sambal stingray\U5XYY6T20ES8HCU0JYKR7RLW.jpg,sambal stingray,all,60f7e1437ca73b1b25747b4d8aaecb8d,ccdc348e8bcf9c18
../foodsg-233\goreng pisang\CVH20EAQ98K8C0A4C0U8G0C9.jpg,goreng pisang,all,d131bd6fd25d47b5d7ed4cfa14dbbf85,cd2b13dce184f10f
../foodsg-233\goreng pisang\PWU6B82UPQP32XTLP3BB7L0Z.jpg,goreng pisang,all,858b2a31f58a187bbe0c36ca23dae69f,cd2b13dce184f10f
"../foodsg-233\Bee hoon, goreng\6K3E66RW971JHFCQ2VDA60AB.jpg","Bee hoon, goreng",all,3146fc4ac39192da08e67ad7bdbde2c6,cd50e2cbb6551b98
../foodsg-233\cooked white rice\IQTEFDHVTT8DMN3X4LYPJVY2.jpg,cooked white rice,all,34e2cad924547a6c9e319d2b58d4747f,cd7039cf607c6632
../foodsg-233\cooked white rice\6U99BDAFD402ZWSGP7IMA602.jpg,cooked white rice,all,f3edab2ee2f046d1d00125ddf0e5bd1a,cd7039cf607c6632
../foodsg-233\ayam penyet\0KR0WB8A6NJ9O9VW1IEL754A.jpg,ayam penyet,all,7f5bf5b4409b2da3bb48efa050ee5bb0,cd7be8ac36c04e34
../foodsg-233\ayam penyet\SJHGSAF65CL40G4T1WG3YLYK.jpg,ayam penyet,all,43b9255549115df23ba921c869fc45ef,cd7be8ac36c04e34
../foodsg-233\Chinese fritters\U7UZSLCXLKYCII0ZET7YMB3V.jpg,Chinese fritters,all,f00efda74e244156cca07acc27fe6996,cd87740a431fdc72
../foodsg-233\Chinese fritters\WZGVA49111404AVIY4QCHZZI.jpg,Chinese fritters,all,587db2397e8343de532b04b1e8fd9ae7,cd87740a431fdc72
../foodsg-233\Mee soto\V0YVUUYOS7YDDX04LL56JY5D.jpg,Mee soto,all,8ebf36befc073a9ef51fd801a3537072,cdb136ca98c1998f
../foodsg-233\vegetable soup\PPVGFMOZQHV1EITRQKH7CR0H.jpg,vegetable soup,all,07f7c52af2b26dfba3e4557f8f4954b3,cdf04ff93c8106c3
../foodsg-233\vegetable soup\MK2PYBWBYS6ANW91Q1HD29E1.jpg,vegetable soup,all,377d30ee4ff39d18819c85bbd6b79a89,cdf04ff93c8106c3
../foodsg-233\yam rice\W7GXDB0W2QSHJCRL7Y1KYHB8.jpg,yam rice,all,5a10e653439a46ddbc126a24f4b378d7,ce0e4d7676c2a385
../foodsg-233\yam rice\WA2C3IEWD49SJH1LXYVG463W.jpg,yam rice,all,bd56ba481bc7c0afe0c864518d7b69b5,ce0e4d7676c2a385
../foodsg-233\Pung Kueh\7NKLHZBA5503JBD8ARE5A4FC.jpg,Pung Kueh,all,608f753a527e101353111f23081f5aba,ce121ea6ad686a9b
../foodsg-233\Pung Kueh\QOBMWPVA06HCIYBWLF4HR0C3.jpg,Pung Kueh,all,e5c4347426a2e3ad5135df1cd5c8a72e,ce121ea6ad686a9b
../foodsg-233\bee hoon\IF6DPJ2VYFXW9MAHXP7P4LML.jpg,bee hoon,all,2838539306707680a4d6dffda274e796,ce3178d0a1c7979a
../foodsg-233\vegetarian bee hoon\O00XP0SLY1BO5CVJ1RK9PBVM.jpg,vegetarian bee hoon,all,e98dcca8dcb279e54d44e4065e13b7a5,ce3178d0a1c7979a
../foodsg-233\chwee kueh\5B8YY8NMCNDJ2QENQQW8SWDC.jpg,chwee kueh,all,9a744c9a1cc6444b6ea8b7548d78d6b1,ce365a1ae54d0c5e
../foodsg-233\chwee kueh\P7SXJU3FEG5VGW5DOJ3C94HC.jpg,chwee kueh,all,ae7a7e512ba7ca75865fd64eae26453a,ce365a1ae54d0c5e
../foodsg-233\Mee soto\GSWNRQXIJLK780N4C74U45FP.jpg,Mee soto,all,5e93f0ce3ce7a18042f12bf42e68e9bd,ce3973c6c8d8701e
../foodsg-233\vegetable soup\LTRFE5VRXFFGHXVDIS4CKXTO.jpg,vegetable soup,all,eb19296b09f405ea88d495c9ceb1509b,ce470f2f1d132c35
../foodsg-233\Kway Teow\YOATO4L6MGPNYJM3TZE8K081.jpg,Kway Teow,all,a5ad5781ad86bd401a25819711ae1f1e,ce470f2f1d132c35
../foodsg-233\Fruit juice\EY8O6OXW6AH73ZEOYTAD49XI.jpg,Fruit juice,all,40332058ab74c82796f66e248bd9f5a2,ce48f0b71fc3e10c
../foodsg-233\pineapple\CTDSVQA3SWY8P6A220VRBDBD.jpg,pineapple,all,fa3b76b47f9c6e8902498ee93a89f251,ce48f0b71fc3e10c
../foodsg-233\Snacks and Chips\MWZ1YO93B6GG35CPT8YBJX6S.jpg,Snacks and Chips,all,66f1b87e232c55e5234f9cd574fa4f44,ce6d25b6919a2cc9
../foodsg-233\Snacks and Chips\53YWHUDQYH54HFKZ5T8D85S5.jpg,Snacks and Chips,all,b8ed9d12a6dc234a74a805c7898c6882,ce6d25b6919a2cc9
../foodsg-233\otak\2OJV0XA7B6Q9OZ6J6IOPJJUN.jpg,otak,all,0054ad5790b44ce9ed452357bb7d74d9,ce8c34c2f3e1d172
../foodsg-233\otak\65XEYHUFZQ8B5VY3SHK717CE.jpg,otak,all,90e6c72ba06d2bd9343f33aefd5f2158,ce8c34c2f3e1d172
../foodsg-233\Wholegrain Wrap\U0VYFCGNE5AJ099FKPAF6WAK.jpg,Wholegrain Wrap,all,478251fcfd2d4e1e2c3ffa7e16f6ebf1,ce8f0d185ae938f4
../foodsg-233\tortilla - plain\LHAT41LC8SHFSU48ZR9W4W5R.jpg,tortilla - plain,all,ea855067fa927e6b0b8af1d2d2009750,ce8f0d185ae938f4
../foodsg-233\Seafood Noodles Soup\XPDZLODJFEWFBDW7AEZLG9M4.jpg,Seafood Noodles Soup,all,e6d27a559eaf4b408894234f1f1b2a6e,ce96718c24d3f70c
../foodsg-233\sliced fish soup\0S6CON06Q3WMLFFTZUC7JNPD.jpg,sliced fish soup,all,83353a3597b92bd74bf956eef71b32b2,ce96718c24d3f70c
../foodsg-233\fried rice\R35WDJC35CV1THQU5HQZCZFN.jpg,fried rice,all,e0ff47f354a8f00ba3488116bfd5f41f,cead29e429e1e351
"../foodsg-233\Bee hoon, goreng\LR932QXQR219407XN1RUHGYN.jpg","Bee hoon, goreng",all,6804b286d1b6ff43a88ba951668670c7,cead29e429e1e351
../foodsg-233\Fish and chips\MR5W3ICMWGLKVO5R336ZBUVS.jpg,Fish and chips,all,efcfc496b07886762ac2bea04ea2787d,ceb0fec3403d698c
../foodsg-233\Fish and chips\TYRPXPRVL5EJ7QFHK56652MG.jpg,Fish and chips,all,cd895ccec12828b46f45a685fb16d39a,ceb0fec3403d698c
../foodsg-233\curry puff\A18IS6WPHXJRHNQL9XTJKAUB.jpg,curry puff,all,2c56d740bf5e8a11fcd876ccd518157b,ceb5095b45fc3162
../foodsg-233\curry puff\C6OQLY8WAGPXTGOWFFV9M8FX.jpg,curry puff,all,065067d1cc42852966293ee7c27b3dc4,ceb5095b45fc3162
../foodsg-233\sushi\DKNWNPOI1CD2MTDTOF71JRIB.jpg,sushi,all,ccc085a887bbbf7956d40501d457e925,cec2387ccfb0f02c
../foodsg-233\sushi\09P8ZWPCU6AOE582CMBLM57T.jpg,sushi,all,15e58a40ca97df199e0c38583dee3c9f,cec2387ccfb0f02c
../foodsg-233\goreng pisang\3P6FEGW6XTANB2QP1L0SCFLM.jpg,goreng pisang,all,104b910ff30702806b29a68d20948582,ced903ac1fe138c6
../foodsg-233\goreng pisang\Y7IMZYBIMT4LHFY0SX4UYEXJ.jpg,goreng pisang,all,d2a50b9e8349e96281dff37073fcbed1,ced903ac1fe138c6
../foodsg-233\Mee soto\DKJUTPHTO1L9R3DF7DGVT61B.jpg,Mee soto,all,35b25858c3e95a971284e7231c18f199,cee3994df30432f0
../foodsg-233\Soto ayam\6GM33IUTXXWFV7B6WY6NWBKB.jpg,Soto ayam,all,4fb6f80862c6b51478a045cf7f8e4c5a,cee3994df30432f0
../foodsg-233\chilli crab\PWJOXQPYVAITON9CLFP4EBGG.jpg,chilli crab,all,93929bda0040af6cbdfa5dbcd1b060e5,cee88436b59e28b3
